"x";"y";"date";"dx";"dy";"dist";"dt";"R2n";"abs.angle";"rel.angle";"id";"burst";"POSIXct";"behavior";"point";"TREEF";"sp";"zone";"band"
781976.5942;7407992.372;2019-07-18 09:40:15;-0.195100000011735;5.98499999940395;5.98817910577747;300;12999.169471297;1.60338294952286;0.859901039945106;"Guareí";"2019-07-18";2019-07-18 09:40:15;"feed_fruits";"AG279";"tree";"Celtis iguanaea";"22S";"K"
781976.3991;7407998.357;2019-07-18 09:45:15;0;0;0;300;13785.1689698784;NA;NA;"Guareí";"2019-07-18";2019-07-18 09:45:15;"feed_fruits";"AG280";"tree";"Celtis iguanaea";"22S";"K"
781976.3991;7407998.357;2019-07-18 09:50:15;0;0;0;300;13785.1689698784;NA;NA;"Guareí";"2019-07-18";2019-07-18 09:50:15;"feed_fruits";"AG280";"tree";"Celtis iguanaea";"22S";"K"
781976.3991;7407998.357;2019-07-18 09:55:15;0;0;0;300;13785.1689698784;NA;NA;"Guareí";"2019-07-18";2019-07-18 09:55:15;"feed_fruits";"AG280";"tree";"Celtis iguanaea";"22S";"K"
781976.3991;7407998.357;2019-07-18 10:00:15;3.80079999996815;6.35800000000745;7.40744521679726;300;13785.1689698784;1.03199748059531;-0.571385468927545;"Guareí";"2019-07-18";2019-07-18 10:00:15;"feed_fruits";"AG280";"tree";"Celtis iguanaea";"22S";"K"
781980.1999;7408004.715;2019-07-18 10:05:15;0;0;0;300;13931.920037246;NA;NA;"Guareí";"2019-07-18";2019-07-18 10:05:15;"feed_fruits";"AG281";"tree";"Celtis iguanaea";"22S";"K"
781980.1999;7408004.715;2019-07-18 10:10:15;0;0;0;300;13931.920037246;NA;NA;"Guareí";"2019-07-18";2019-07-18 10:10:15;"feed_fruits";"AG281";"tree";"Celtis iguanaea";"22S";"K"
781980.1999;7408004.715;2019-07-18 10:15:15;-21.1051000000443;-7.46499999985099;22.3864126427091;300;13931.920037246;-2.801620118925;2.44956770765927;"Guareí";"2019-07-18";2019-07-18 10:15:15;"feed_fruits";"AG281";"tree";"Celtis iguanaea";"22S";"K"
781959.0948;7407997.25;2019-07-18 10:20:15;0;0;0;300;17313.5761337838;NA;NA;"Guareí";"2019-07-18";2019-07-18 10:20:15;"feed_fruits";"AG107";"tree";"Celtis iguanaea";"22S";"K"
781959.0948;7407997.25;2019-07-18 10:25:15;0;0;0;300;17313.5761337838;NA;NA;"Guareí";"2019-07-18";2019-07-18 10:25:15;"feed_fruits";"AG107";"tree";"Celtis iguanaea";"22S";"K"
781959.0948;7407997.25;2019-07-18 10:30:15;0;0;0;300;17313.5761337838;NA;NA;"Guareí";"2019-07-18";2019-07-18 10:30:15;"feed_fruits";"AG107";"tree";"Celtis iguanaea";"22S";"K"
781959.0948;7407997.25;2019-07-18 10:35:15;0;0;0;300;17313.5761337838;NA;NA;"Guareí";"2019-07-18";2019-07-18 10:35:15;"feed_fruits";"AG107";"tree";"Celtis iguanaea";"22S";"K"
781959.0948;7407997.25;2019-07-18 10:40:15;0;0;0;300;17313.5761337838;NA;NA;"Guareí";"2019-07-18";2019-07-18 10:40:15;"feed_fruits";"AG107";"tree";"Celtis iguanaea";"22S";"K"
781959.0948;7407997.25;2019-07-18 10:45:15;-12.0947999999626;-0.25;12.097383479046;300;17313.5761337838;-3.12092555658015;-0.319305437655145;"Guareí";"2019-07-18";2019-07-18 10:45:15;"feed_fruits";"AG107";"tree";"Celtis iguanaea";"22S";"K"
781947;7407997;2019-07-18 10:50:15;-3;-32;32.1403173599764;300;20203.6752617745;-1.66427310795349;1.45665244862666;"Guareí";"2019-07-18";2019-07-18 10:50:15;"travel";NA;NA;NA;"22S";"K"
781944;7407965;2019-07-18 10:55:15;-6.73389999999199;-1.8070000000298;6.97213440848639;300;17893.7256617639;-2.87942517185743;-1.21515206390395;"Guareí";"2019-07-18";2019-07-18 10:55:15;"travel";NA;NA;NA;"22S";"K"
781937.2661;7407963.193;2019-07-18 11:00:15;0;0;0;300;19575.0591086889;NA;NA;"Guareí";"2019-07-18";2019-07-18 11:00:15;"feed_fruits";"AG167";"tree";"Celtis iguanaea";"22S";"K"
781937.2661;7407963.193;2019-07-18 11:05:15;0;0;0;300;19575.0591086889;NA;NA;"Guareí";"2019-07-18";2019-07-18 11:05:15;"feed_fruits";"AG167";"tree";"Celtis iguanaea";"22S";"K"
781937.2661;7407963.193;2019-07-18 11:10:15;-12.266100000008;-17.1929999999702;21.1200487264867;300;19575.0591086889;-2.19048273954801;0.688942432309425;"Guareí";"2019-07-18";2019-07-18 11:10:15;"feed_fruits";"AG167";"tree";"Celtis iguanaea";"22S";"K"
781925;7407946;2019-07-18 11:15:15;-10.953199999989;-14.7199999997392;18.3480514014999;300;22329.3288617567;-2.21051282848736;-0.0200300889393512;"Guareí";"2019-07-18";2019-07-18 11:15:15;"travel";NA;NA;NA;"22S";"K"
781914.0468;7407931.28;2019-07-18 11:20:15;0;0;0;300;25540.3706273469;NA;NA;"Guareí";"2019-07-18";2019-07-18 11:20:15;"feed_fruits";"AG282";"tree";"Celtis iguanaea";"22S";"K"
781914.0468;7407931.28;2019-07-18 11:25:15;0;0;0;300;25540.3706273469;NA;NA;"Guareí";"2019-07-18";2019-07-18 11:25:15;"feed_fruits";"AG282";"tree";"Celtis iguanaea";"22S";"K"
781914.0468;7407931.28;2019-07-18 11:30:15;0;0;0;300;25540.3706273469;NA;NA;"Guareí";"2019-07-18";2019-07-18 11:30:15;"feed_fruits";"AG282";"tree";"Celtis iguanaea";"22S";"K"
781914.0468;7407931.28;2019-07-18 11:35:15;-10.046800000011;-2.28000000026077;10.3022614139523;300;25540.3706273469;-2.91843442838672;-0.707921599899363;"Guareí";"2019-07-18";2019-07-18 11:35:15;"feed_fruits";"AG282";"tree";"Celtis iguanaea";"22S";"K"
781904;7407929;2019-07-18 11:40:15;-15;5;15.8113883008419;300;28864.84566175;2.81984209919315;-0.544908779599712;"Guareí";"2019-07-18";2019-07-18 11:40:15;"travel";NA;NA;NA;"22S";"K"
781889;7407934;2019-07-18 11:45:15;-21.7443000000203;-16.0099999997765;27.0024940048827;300;34171.6776617509;-2.50692713992375;0.956416068062685;"Guareí";"2019-07-18";2019-07-18 11:45:15;"travel";NA;NA;NA;"22S";"K"
781867.2557;7407917.99;2019-07-18 11:50:15;0;0;0;300;42903.7299068762;NA;NA;"Guareí";"2019-07-18";2019-07-18 11:50:15;"feed_fruits";"AG75";"tree";"Celtis iguanaea";"22S";"K"
781867.2557;7407917.99;2019-07-18 11:55:15;0;0;0;300;42903.7299068762;NA;NA;"Guareí";"2019-07-18";2019-07-18 11:55:15;"feed_fruits";"AG75";"tree";"Celtis iguanaea";"22S";"K"
781867.2557;7407917.99;2019-07-18 12:00:15;0;0;0;300;42903.7299068762;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:00:15;"feed_fruits";"AG75";"tree";"Celtis iguanaea";"22S";"K"
781867.2557;7407917.99;2019-07-18 12:05:15;-3.72010000003502;3.17399999964982;4.89013496828437;300;42903.7299068762;2.43524209418835;-1.34101607306748;"Guareí";"2019-07-18";2019-07-18 12:05:15;"feed_fruits";"AG75";"tree";"Celtis iguanaea";"22S";"K"
781863.5356;7407921.164;2019-07-18 12:10:15;0;0;0;300;44370.2804622516;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:10:15;"feed_fruits";"AG77";"tree";"Celtis iguanaea";"22S";"K"
781863.5356;7407921.164;2019-07-18 12:15:15;0;0;0;300;44370.2804622516;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:15:15;"feed_fruits";"AG77";"tree";"Celtis iguanaea";"22S";"K"
781863.5356;7407921.164;2019-07-18 12:20:15;0;0;0;300;44370.2804622516;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:20:15;"feed_fruits";"AG77";"tree";"Celtis iguanaea";"22S";"K"
781863.5356;7407921.164;2019-07-18 12:25:15;0;0;0;300;44370.2804622516;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:25:15;"feed_fruits";"AG77";"tree";"Celtis iguanaea";"22S";"K"
781863.5356;7407921.164;2019-07-18 12:30:15;0;0;0;300;44370.2804622516;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:30:15;"feed_fruits";"AG77";"tree";"Celtis iguanaea";"22S";"K"
781863.5356;7407921.164;2019-07-18 12:35:15;10.4644000000553;-5.16399999987334;11.6692143420133;300;44370.2804622516;-0.458420160897321;-2.89366225508567;"Guareí";"2019-07-18";2019-07-18 12:35:15;"feed_fruits";"AG77";"tree";"Celtis iguanaea";"22S";"K"
781874;7407916;2019-07-18 12:40:15;-0.522200000006706;-9.76999999955297;9.78394566784137;300;40225.7136617442;-1.62419484998477;-1.16577468908745;"Guareí";"2019-07-18";2019-07-18 12:40:15;"travel";NA;NA;NA;"22S";"K"
781873.4778;7407906.23;2019-07-18 12:45:15;0;0;0;300;40859.8830611198;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:45:15;"feed_fruits";"AG283";"tree";"Celtis iguanaea";"22S";"K"
781873.4778;7407906.23;2019-07-18 12:50:15;9.49280000000726;-6.16400000080466;11.3184869947382;300;40859.8830611198;-0.575907051729007;1.04828779825576;"Guareí";"2019-07-18";2019-07-18 12:50:15;"feed_fruits";"AG283";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 12:55:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 12:55:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:00:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:00:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:05:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:05:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:10:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:10:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:15:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:15:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:20:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:20:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:25:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:25:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:30:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:30:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:35:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:35:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:40:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:40:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:45:15;0;0;0;300;37512.2264352427;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:45:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781882.9706;7407900.066;2019-07-18 13:50:15;-51.0559999999823;4.41500000003725;51.2465351121276;300;37512.2264352427;3.05533355701451;-2.65194469843607;"Guareí";"2019-07-18";2019-07-18 13:50:15;"feed_fruits";"AG156";"tree";"Celtis iguanaea";"22S";"K"
781831.9146;7407904.481;2019-07-18 13:55:15;0;0;0;300;59340.0615178276;NA;NA;"Guareí";"2019-07-18";2019-07-18 13:55:15;"feed_fruits";"AG238";"tree";"Pereskia aculeata";"22S";"K"
781831.9146;7407904.481;2019-07-18 14:00:15;0;0;0;300;59340.0615178276;NA;NA;"Guareí";"2019-07-18";2019-07-18 14:00:15;"feed_fruits";"AG238";"tree";"Pereskia aculeata";"22S";"K"
781831.9146;7407904.481;2019-07-18 14:05:15;0;0;0;300;59340.0615178276;NA;NA;"Guareí";"2019-07-18";2019-07-18 14:05:15;"feed_fruits";"AG238";"tree";"Pereskia aculeata";"22S";"K"
781831.9146;7407904.481;2019-07-18 14:10:15;0;0;0;300;59340.0615178276;NA;NA;"Guareí";"2019-07-18";2019-07-18 14:10:15;"feed_fruits";"AG238";"tree";"Pereskia aculeata";"22S";"K"
781831.9146;7407904.481;2019-07-18 14:15:15;7.08539999998175;-12.4809999996796;14.3519425218938;300;59340.0615178276;-1.05446935593691;2.17338239422817;"Guareí";"2019-07-18";2019-07-18 14:15:15;"feed_fruits";"AG238";"tree";"Pereskia aculeata";"22S";"K"
781839;7407892;2019-07-18 14:20:15;8;-2;8.24621125123532;300;56826.3336617345;-0.244978663126864;0.809490692810044;"Guareí";"2019-07-18";2019-07-18 14:20:15;"for";NA;NA;NA;"22S";"K"
781847;7407890;2019-07-18 14:25:15;-0.314099999959581;0.559999999590218;0.642073834940852;300;53300.1912617343;2.08196409269888;2.32694275582575;"Guareí";"2019-07-18";2019-07-18 14:25:15;"for";NA;NA;NA;"22S";"K"
781846.6859;7407890.56;2019-07-18 14:30:15;0;0;0;300;53395.0933182408;NA;NA;"Guareí";"2019-07-18";2019-07-18 14:30:15;"feed_fruits";"AG284";"tree";"Pereskia aculeata";"22S";"K"
781846.6859;7407890.56;2019-07-18 14:35:15;5.31409999995958;1.44000000040978;5.50574779759758;300;53395.0933182408;0.264622423633623;-1.81734166906526;"Guareí";"2019-07-18";2019-07-18 14:35:15;"feed_fruits";"AG284";"tree";"Pereskia aculeata";"22S";"K"
781852;7407892;2019-07-18 14:40:15;15.1676000000443;5.26599999982864;16.0557418314926;300;50889.1712617352;0.334166991328244;0.069544567694621;"Guareí";"2019-07-18";2019-07-18 14:40:15;"for";NA;NA;NA;"22S";"K"
781867.1676;7407897.266;2019-07-18 14:45:15;-0.167600000044331;-4.26599999982864;4.26929101357038;300;43986.5362150116;-1.61006352081313;-1.94423051214137;"Guareí";"2019-07-18";2019-07-18 14:45:15;"feed_fruits";"AG125";"tree";"Celtis iguanaea";"22S";"K"
781867;7407893;2019-07-18 14:50:15;18;-22;28.4253408071038;300;44377.8512617363;-0.88506681588861;0.724996704924516;"Guareí";"2019-07-18";2019-07-18 14:50:15;"travel";NA;NA;NA;"22S";"K"
781885;7407871;2019-07-18 14:55:15;22;-10;24.1660919471891;300;39493.62086173;-0.426627493126876;0.458439322761734;"Guareí";"2019-07-18";2019-07-18 14:55:15;"for";NA;NA;NA;"22S";"K"
781907;7407861;2019-07-18 15:00:15;12;-3;12.369316876853;300;33005.5952617279;-0.244978663126864;0.181648830000012;"Guareí";"2019-07-18";2019-07-18 15:00:15;"travel";NA;NA;NA;"22S";"K"
781919;7407858;2019-07-18 15:05:15;5;-11;12.0830459735946;300;29585.3816617275;-1.14416883366802;-0.899190170541156;"Guareí";"2019-07-18";2019-07-18 15:05:15;"for";NA;NA;NA;"22S";"K"
781924;7407847;2019-07-18 15:10:15;-4;3;5;300;29830.0856617241;2.49809154479651;-2.64092492871506;"Guareí";"2019-07-18";2019-07-18 15:10:15;"for";NA;NA;NA;"22S";"K"
781920;7407850;2019-07-18 15:15:15;1;-13;13.0384048104053;300;30538.6608617249;-1.49402443552512;2.29106932685796;"Guareí";"2019-07-18";2019-07-18 15:15:15;"for";NA;NA;NA;"22S";"K"
781921;7407837;2019-07-18 15:20:15;10.7549000000581;-6.69799999985844;12.6700859511431;300;32555.6800617207;-0.557005563857477;0.937018871667642;"Guareí";"2019-07-18";2019-07-18 15:20:15;"travel";NA;NA;NA;"22S";"K"
781931.7549;7407830.302;2019-07-18 15:25:15;0;0;0;300;30712.7146901635;NA;NA;"Guareí";"2019-07-18";2019-07-18 15:25:15;"feed_fruits";"AG285";"tree";"Pereskia aculeata";"22S";"K"
781931.7549;7407830.302;2019-07-18 15:30:15;17.2450999999419;-33.3020000001416;37.502222307717;300;30712.7146901635;-1.0929789714792;-0.535973407621725;"Guareí";"2019-07-18";2019-07-18 15:30:15;"feed_fruits";"AG285";"tree";"Pereskia aculeata";"22S";"K"
781949;7407797;2019-07-18 15:35:15;-6;-23;23.7697286480094;300;34049.865661709;-1.82597871741571;-0.732999745936513;"Guareí";"2019-07-18";2019-07-18 15:35:15;"travel";NA;NA;NA;"22S";"K"
781943;7407774;2019-07-18 15:40:15;1;-31;31.0161248385416;300;42363.2984617012;-1.53854944435964;0.287429273056072;"Guareí";"2019-07-18";2019-07-18 15:40:15;"travel";NA;NA;NA;"22S";"K"
781944;7407743;2019-07-18 15:45:15;15;-20;25;300;52913.7816616911;-0.927295218001612;0.611254226358031;"Guareí";"2019-07-18";2019-07-18 15:45:15;"for";NA;NA;NA;"22S";"K"
781959;7407723;2019-07-18 15:50:15;7;-24;25;300;57238.1696616853;-1.28700221758657;-0.359706999584957;"Guareí";"2019-07-18";2019-07-18 15:50:15;"for";NA;NA;NA;"22S";"K"
781966;7407699;2019-07-18 15:55:15;35.3046999999788;24.4529999997467;42.9461412827289;300;66329.1880616778;0.605760704493716;1.89276292208028;"Guareí";"2019-07-18";2019-07-18 15:55:15;"travel";NA;NA;NA;"22S";"K"
782001.3047;7407723.453;2019-07-18 16:00:15;-1.30469999997877;3.54700000025332;3.77934532581261;300;49120.3240163268;1.92326793603034;1.31750723153662;"Guareí";"2019-07-18";2019-07-18 16:00:15;"feed_fruits";"AG286";"tree";"Pereskia aculeata";"22S";"K"
782000;7407727;2019-07-18 16:05:15;28;-20;34.4093010681705;300;47838.2808616887;-0.620249485982821;-2.54351742201316;"Guareí";"2019-07-18";2019-07-18 16:05:15;"NA";NA;NA;NA;"22S";"K"
782028;7407707;2019-07-18 16:10:15;-3;-10;10.4403065089106;300;53121.5064616836;-1.86225312127276;-1.24200363528994;"Guareí";"2019-07-18";2019-07-18 16:10:15;"travel";NA;NA;NA;"22S";"K"
782025;7407697;2019-07-18 16:15:15;-17;-7;18.3847763108502;300;58023.1008616802;-2.75098560989211;-0.888732488619343;"Guareí";"2019-07-18";2019-07-18 16:15:15;"NA";NA;NA;NA;"22S";"K"
782008;7407690;2019-07-18 16:20:15;-24;-80;83.5224520712844;300;63324.318461677;-1.86225312127276;0.888732488619343;"Guareí";"2019-07-18";2019-07-18 16:20:15;"travel";NA;NA;NA;"22S";"K"
781984;7407610;2019-07-18 16:25:15;7.25859999994282;-16.2479999996722;17.7956392958645;300;112321.07366165;-1.15065834125319;0.711594780019575;"Guareí";"2019-07-18";2019-07-18 16:25:15;"travel";NA;NA;NA;"22S";"K"
781991.2586;7407593.752;2019-07-18 16:30:15;-3.97919999994338;-20.6500000003725;21.0298961636746;300;121825.466682112;-1.76116033577989;-0.610501994526699;"Guareí";"2019-07-18";2019-07-18 16:30:15;"feed_fruits";"AG287";"tree";"Pereskia aculeata";"22S";"K"
781987.2794;7407573.102;2019-07-18 16:35:15;NA;NA;NA;NA;136930.77631291;NA;NA;"Guareí";"2019-07-18";2019-07-18 16:35:15;"sleeping";"DG19";"tree";NA;"22S";"K"
781987.2794;7407573.102;2019-07-19 07:50:53;-28.282600000035;24.8980000000447;37.6804440892648;300;0;2.41975227825766;NA;"Guareí";"2019-07-19";2019-07-19 07:50:53;"NA";"DG19";"tree";NA;"22S";"K"
781958.9968;7407598;2019-07-19 07:55:53;-3;-3;4.24264068711928;300;1419.81586676421;-2.35619449019234;1.50723853872958;"Guareí";"2019-07-19";2019-07-19 07:55:53;"travel";NA;NA;NA;"22S";"K"
781955.9968;7407595;2019-07-19 08:00:53;-25.796800000011;15.3250000001863;30.0055080817885;300;1458.12346676415;2.60554786463058;-1.32144295235666;"Guareí";"2019-07-19";2019-07-19 08:00:53;"for";NA;NA;NA;"22S";"K"
781930.2;7407610.325;2019-07-19 08:05:53;0;0;0;300;4643.60963338245;NA;NA;"Guareí";"2019-07-19";2019-07-19 08:05:53;"for";"FG06";"tree";"Cariniana estrelensis";"22S";"K"
781930.2;7407610.325;2019-07-19 08:10:53;0;0;0;300;4643.60963338245;NA;NA;"Guareí";"2019-07-19";2019-07-19 08:10:53;"for";"FG06";"tree";"Cariniana estrelensis";"22S";"K"
781930.2;7407610.325;2019-07-19 08:15:53;2.79680000001099;-34.3250000001863;34.4387531024694;300;4643.60963338245;-1.4894959558384;2.18814148671061;"Guareí";"2019-07-19";2019-07-19 08:15:53;"for";"FG06";"tree";"Cariniana estrelensis";"22S";"K"
781932.9968;7407576;2019-07-19 08:20:53;-10;-15;18.0277563773199;300;2954.99906676406;-2.15879893034246;-0.669302974504067;"Guareí";"2019-07-19";2019-07-19 08:20:53;"travel";NA;NA;NA;"22S";"K"
781922.9968;7407561;2019-07-19 08:25:53;19;-12;22.4722050542442;300;4278.71106676342;-0.563316261491968;1.5954826688505;"Guareí";"2019-07-19";2019-07-19 08:25:53;"travel";NA;NA;NA;"22S";"K"
781941.9968;7407549;2019-07-19 08:30:53;13.375500000082;-18.2900000000373;22.6589518789717;300;2631.42026676102;-0.939370209389489;-0.376053947897521;"Guareí";"2019-07-19";2019-07-19 08:30:53;"for";NA;NA;NA;"22S";"K"
781955.3723;7407530.71;2019-07-19 08:35:53;0;0;0;300;2815.14469440637;NA;NA;"Guareí";"2019-07-19";2019-07-19 08:35:53;"feed_fruits";"AG288";"tree";"Pereskia aculeata";"22S";"K"
781955.3723;7407530.71;2019-07-19 08:40:53;0;0;0;300;2815.14469440637;NA;NA;"Guareí";"2019-07-19";2019-07-19 08:40:53;"feed_fruits";"AG288";"tree";"Pereskia aculeata";"22S";"K"
781955.3723;7407530.71;2019-07-19 08:45:53;6.62449999991804;-34.7099999999627;35.3364981321909;300;2815.14469440637;-1.38221144171874;-0.442841232329247;"Guareí";"2019-07-19";2019-07-19 08:45:53;"feed_fruits";"AG288";"tree";"Pereskia aculeata";"22S";"K"
781961.9968;7407496;2019-07-19 08:50:53;-1;-2;2.23606797749979;300;6583.92826675488;-2.0344439357957;-0.652232494076967;"Guareí";"2019-07-19";2019-07-19 08:50:53;"for";NA;NA;NA;"22S";"K"
781960.9968;7407494;2019-07-19 08:55:53;4.5056999999797;-0.61699999962002;4.5477490574292;300;6947.90146675477;-0.136091211849158;1.89835272394654;"Guareí";"2019-07-19";2019-07-19 08:55:53;"for";NA;NA;NA;"22S";"K"
781965.5025;7407493.383;2019-07-19 09:00:53;-45.2560999999987;24.3619999997318;51.39670836928;300;6829.3523345447;2.64776553450032;2.78385674634948;"Guareí";"2019-07-19";2019-07-19 09:00:53;"feed_fruits";"AG289";"tree";"Pereskia aculeata";"22S";"K"
781920.2464;7407517.745;2019-07-19 09:05:53;0;0;0;300;7557.82053798992;NA;NA;"Guareí";"2019-07-19";2019-07-19 09:05:53;"feed_fruits";"AG100";"tree";"Syagrus romanzoffiana";"22S";"K"
781920.2464;7407517.745;2019-07-19 09:10:53;0;0;0;300;7557.82053798992;NA;NA;"Guareí";"2019-07-19";2019-07-19 09:10:53;"feed_fruits";"AG100";"tree";"Syagrus romanzoffiana";"22S";"K"
781920.2464;7407517.745;2019-07-19 09:15:53;-3.249599999981;-1.74500000011176;3.68848548326634;300;7557.82053798992;-2.64879341099767;0.9866263616816;"Guareí";"2019-07-19";2019-07-19 09:15:53;"feed_fruits";"AG100";"tree";"Syagrus romanzoffiana";"22S";"K"
781916.9968;7407516;2019-07-19 09:20:53;13;-27;29.9666481275434;300;8200.28226675982;-1.12207298278418;1.52672042821349;"Guareí";"2019-07-19";2019-07-19 09:20:53;"travel";NA;NA;NA;"22S";"K"
781929.9968;7407489;2019-07-19 09:25:53;42;-21;46.9574275274956;300;10354.4426667565;-0.463647609000806;0.658425373783369;"Guareí";"2019-07-19";2019-07-19 09:25:53;"travel";NA;NA;NA;"22S";"K"
781971.9968;7407468;2019-07-19 09:30:53;38.1282999999821;-31.776999999769;49.6341111522505;300;11279.9882667517;-0.69479115829357;-0.231143549292764;"Guareí";"2019-07-19";2019-07-19 09:30:53;"travel";NA;NA;NA;"22S";"K"
782010.1251;7407436.223;2019-07-19 09:35:53;0;0;0;300;19257.7866494121;NA;NA;"Guareí";"2019-07-19";2019-07-19 09:35:53;"feed_fruits";"AG290";"tree";"Pereskia aculeata";"22S";"K"
782010.1251;7407436.223;2019-07-19 09:40:53;-12.1282999999821;-14.223000000231;18.6919605685475;300;19257.7866494121;-2.27686995571517;-1.5820787974216;"Guareí";"2019-07-19";2019-07-19 09:40:53;"feed_fruits";"AG290";"tree";"Pereskia aculeata";"22S";"K"
781997.9968;7407422;2019-07-19 09:45:53;3;-6;6.70820393249937;300;22946.6770667457;-1.10714871779409;1.16972123792108;"Guareí";"2019-07-19";2019-07-19 09:45:53;"NA";NA;NA;NA;"22S";"K"
782000.9968;7407416;2019-07-19 09:50:53;11;-15;18.6010752377383;300;24869.205466745;-0.938047491792714;0.169101226001377;"Guareí";"2019-07-19";2019-07-19 09:50:53;"NA";NA;NA;NA;"22S";"K"
782011.9968;7407401;2019-07-19 09:55:53;22;18;28.4253408071038;300;30230.0482667429;0.685729510906286;1.623777002699;"Guareí";"2019-07-19";2019-07-19 09:55:53;"travel";NA;NA;NA;"22S";"K"
782033.9968;7407419;2019-07-19 10:00:53;54.686400000006;28.3509999997914;61.5985514922942;300;25929.9418667429;0.478281652744594;-0.207447858161692;"Guareí";"2019-07-19";2019-07-19 10:00:53;"NA";NA;NA;NA;"22S";"K"
782088.6832;7407447.351;2019-07-19 10:05:53;0;0;0;300;26096.0446554753;NA;NA;"Guareí";"2019-07-19";2019-07-19 10:05:53;"feed_fruits";"AG291";"tree";"Pereskia aculeata";"22S";"K"
782088.6832;7407447.351;2019-07-19 10:10:53;0;0;0;300;26096.0446554753;NA;NA;"Guareí";"2019-07-19";2019-07-19 10:10:53;"feed_fruits";"AG291";"tree";"Pereskia aculeata";"22S";"K"
782088.6832;7407447.351;2019-07-19 10:15:53;16.313599999994;-14.3509999997914;21.7275112692139;300;26096.0446554753;-0.721483200054098;-1.19976485279869;"Guareí";"2019-07-19";2019-07-19 10:15:53;"feed_fruits";"AG291";"tree";"Pereskia aculeata";"22S";"K"
782104.9968;7407433;2019-07-19 10:20:53;3;-1;3.16227766016838;300;33485.9566667392;-0.321750554396642;0.399732645657456;"Guareí";"2019-07-19";2019-07-19 10:20:53;"travel";NA;NA;NA;"22S";"K"
782107.9968;7407432;2019-07-19 10:25:53;3;-1;3.16227766016838;300;34482.4650667389;-0.321750554396642;0;"Guareí";"2019-07-19";2019-07-19 10:25:53;"for";NA;NA;NA;"22S";"K"
782110.9968;7407431;2019-07-19 10:30:53;-1.5;-2;2.5;300;35498.9734667386;-2.21429743558818;-1.89254688119154;"Guareí";"2019-07-19";2019-07-19 10:30:53;"NA";NA;NA;NA;"22S";"K"
782109.4968;7407429;2019-07-19 10:35:53;-1.5;-2;2.5;300;35702.4792667386;-2.21429743558818;0;"Guareí";"2019-07-19";2019-07-19 10:35:53;"for";NA;NA;NA;"22S";"K"
782107.9968;7407427;2019-07-19 10:40:53;39;23;45.2769256906871;300;35918.4850667385;0.532843887619389;2.74714132320757;"Guareí";"2019-07-19";2019-07-19 10:40:53;"for";NA;NA;NA;"22S";"K"
