disp_event;species;feed_datetime;feed_x;feed_y;id_feedtree;def_datetime;def_x;def_y;id_feces;n_seeds;SDD;gut_transit_time;gut_transit_time_hms;id_month;group;GTT
SDSuzFev63;Celtis iguanaea;19/02/2019 13:15;705539.6677;7481145.959;86;19/02/2019 15:10;705563.4361;7481120.874;FSFev43;2;33;115;01:55:00;Feb;Suzano;01:55:00
SDSuzFev64;Rhamnidium elaeocarpum;19/02/2019 15:15;705561.1263;7481127.587;87;20/02/2019 08:20;705404.8593;7481060.234;FSFev44;3;168;1025;17:05:00;Feb;Suzano;17:05:00
SDSuzFev65;Rhamnidium elaeocarpum;19/02/2019 15:15;705561.1263;7481127.587;87;20/02/2019 08:25;705395.6456;7481047.795;FSFev45;3;181;1030;17:10:00;Feb;Suzano;17:10:00
SDSuzFev66;Sorocea bonplandii;19/02/2019 15:35;705540.3142;7481120.545;88;20/02/2019 08:20;705404.8593;7481060.234;FSFev44;3;147;1005;16:45:00;Feb;Suzano;16:45:00
SDSuzFev67;Sorocea bonplandii;19/02/2019 15:35;705540.3142;7481120.545;88;20/02/2019 08:25;705395.6456;7481047.795;FSFev45;3;160;1010;16:50:00;Feb;Suzano;16:50:00
SDSuzFev68;Campomanesia guaviroba;20/02/2019 08:25;705395.6456;7481047.795;89;20/02/2019 10:30;705340.4115;7481028.166;FSFev46;3;58;125;02:05:00;Feb;Suzano;02:05:00
SDSuzFev69;Celtis iguanaea;20/02/2019 08:40;705393.7349;7481035.324;90;20/02/2019 10:30;705340.4115;7481028.166;FSFev46;2;54;110;01:50:00;Feb;Suzano;01:50:00
SDSuzFev70;Ficus luschnathiana;20/02/2019 10:40;705335.599;7481036.221;93;20/02/2019 11:20;705375.8046;7481130.45;FSFev47;100;96;40;00:40:00;Feb;Suzano;00:40:00
SDSuzFev71;Sorocea bonplandii;20/02/2019 14:10;705426.589;7481140.869;95;20/02/2019 17:00;705691.6021;7481183.991;FSFev48;3;269;170;02:50:00;Feb;Suzano;02:50:00
SDSuzFev72;Campomanesia guaviroba;20/02/2019 14:50;705488.1493;7481167.411;96;20/02/2019 17:00;705691.6021;7481183.991;FSFev48;4;204;130;02:10:00;Feb;Suzano;02:10:00
SDSuzFev73;Xylopia brasiliensis;21/02/2019 09:10;705734.2153;7481206.536;99;21/02/2019 14:40;705996.6933;7481500.724;FSFev49;5;378;330;05:30:00;Feb;Suzano;05:30:00
SDSuzFev74;Plinia rivularis;21/02/2019 11:45;705838.9123;7481406.211;100;21/02/2019 14:55;706047.5577;7481448.788;FSFev50;2;213;190;03:10:00;Feb;Suzano;03:10:00
SDSuzFev75;Campomanesia guaviroba;21/02/2019 12:05;705868.2839;7481438.361;101;21/02/2019 14:55;706047.5577;7481448.788;FSFev50;5;180;170;02:50:00;Feb;Suzano;02:50:00
SDSuzFev76;Ficus luschnathiana;22/02/2019 09:00;706049.6874;7481224.908;105;22/02/2019 10:00;706008.5255;7481206.489;FSFev51;100;45;60;01:00:00;Feb;Suzano;01:00:00
SDSuzFev77;Plinia rivularis;22/02/2019 14:15;705952.5012;7481458.329;108;22/02/2019 17:10;705777.8308;7481543.151;FSFev52;1;192;175;02:55:00;Feb;Suzano;02:55:00
SDSuzFev78;Xylopia brasiliensis;22/02/2019 15:20;705949.0208;7481533.145;110;22/02/2019 17:10;705777.8308;7481543.151;FSFev52;5;172;110;01:50:00;Feb;Suzano;01:50:00
SDSuzApr79;Cordia ecalyculata;06/04/2019 12:40;705711.051;7481379.375;112;06/04/2019 14:50;705866.8616;7481562.847;FSApr53;4;231;130;02:10:00;Apr;Suzano;02:10:00
SDSuzApr80;Cordia ecalyculata;06/04/2019 16:05;705977.1993;7481435.528;114;07/04/2019 09:20;705799.8981;7481422.151;FSApr54;4;178;1035;17:15:00;Apr;Suzano;17:15:00
SDSuzApr81;Tapirira guianensis;07/04/2019 14:30;705899.8826;7481384.218;119;08/04/2019 08:10;706057.6228;7481412.734;FSApr55;6;160;1060;17:40:00;Apr;Suzano;17:40:00
SDSuzApr82;Ficus guaranitica;07/04/2019 16:05;705985.1061;7481447.294;120;08/04/2019 08:10;706057.6228;7481412.734;FSApr55;100;79;965;16:05:00;Apr;Suzano;16:05:00
SDSuzApr83;Tapirira guianensis;09/04/2019 11:55;705774.1038;7481226.229;126;09/04/2019 13:50;705750.2562;7481400.086;FSApr56;7;163;115;01:55:00;Apr;Suzano;01:55:00
SDSuzApr84;Ficus guaranitica;09/04/2019 13:35;705748.9746;7481385.166;127;09/04/2019 16:20;705908.7406;7481486.443;FSApr57;100;185;165;02:45:00;Apr;Suzano;02:45:00
SDSuzApr85;Tapirira guianensis;09/04/2019 14:15;705742.1594;7481404.628;128;09/04/2019 16:20;705908.7406;7481486.443;FSApr57;6;183;125;02:05:00;Apr;Suzano;02:05:00
SDSuzApr86;Inga marginata;13/04/2019 15:10;705586.1654;7481198.266;134;13/04/2019 16:45;705717.2063;7481156.814;FSApr58;2;137;95;01:35:00;Apr;Suzano;01:35:00
SDSuzApr87;Pereskia aculeata;13/04/2019 15:10;705586.1654;7481198.266;135;13/04/2019 16:45;705717.2063;7481156.814;FSApr58;7;137;95;01:35:00;Apr;Suzano;01:35:00
SDSuzApr88;Ficus guaranitica;14/04/2019 08:20;705665.752;7481174.496;136;14/04/2019 09:40;705712.2948;7481323.051;FSApr59;100;145;80;01:20:00;Apr;Suzano;01:20:00
SDTaqDec2017_1;Psidium longipetiolatum;02/12/2017 12:30;371303.354;7499453.808;8;02/12/2017 13:10;371492.3212;7499367.509;FTDec2017_1;2;205;40;00:40:00;Dec2017;Taquara;00:40:00
SDTaqDec2017_2;Psidium longipetiolatum;02/12/2017 12:30;371303.354;7499453.808;8;02/12/2017 13:10;371492.3212;7499367.509;FTDec2017_2;1;205;40;00:40:00;Dec2017;Taquara;00:40:00
SDTaqDec2017_3;Psidium longipetiolatum;03/12/2017 13:00;372591.9075;7499348.819;16;03/12/2017 13:45;372674.246;7499621.954;FTDec2017_3;3;267;45;00:45:00;Dec2017;Taquara;00:45:00
SDTaqJan4;Psidium longipetiolatum;27/01/2018 10:15;371128.7131;7500109.959;26;27/01/2018 11:45;370892.9582;7499865.511;FTJan4;5;327;90;01:30:00;Jan;Taquara;01:30:00
SDTaqJan5;Psidium longipetiolatum;27/01/2018 10:15;371128.7131;7500109.959;26;27/01/2018 11:55;370892.9582;7499865.511;FTJan5;5;327;100;01:40:00;Jan;Taquara;01:40:00
SDTaqJan6;Campomanesia xanthocarpa;27/01/2018 11:25;370904.4713;7499889.529;27;27/01/2018 11:45;370892.9582;7499865.511;FTJan4;7;25;20;00:20:00;Jan;Taquara;00:20:00
SDTaqJan7;Campomanesia xanthocarpa;27/01/2018 11:25;370904.4713;7499889.529;27;27/01/2018 11:55;370892.9582;7499865.511;FTJan5;8;25;30;00:30:00;Jan;Taquara;00:30:00
SDTaqJan8;Campomanesia xanthocarpa;27/01/2018 13:10;370625.7052;7499610.948;28;27/01/2018 14:05;370669.6628;7499455.152;FTJan6;9;151;55;00:55:00;Jan;Taquara;00:55:00
SDTaqJan9;Psidium longipetiolatum;27/01/2018 13:45;370614.5706;7499531.726;29;27/01/2018 15:00;370899.3434;7499234.653;FTJan7;3;396;75;01:15:00;Jan;Taquara;01:15:00
SDTaqJan10;Psidium longipetiolatum;27/01/2018 13:45;370614.5706;7499531.726;29;27/01/2018 15:10;370980.4655;7499258.796;FTJan8;5;445;85;01:25:00;Jan;Taquara;01:25:00
SDTaqJan11;Psidium longipetiolatum;27/01/2018 13:45;370614.5706;7499531.726;29;27/01/2018 15:15;371030.0871;7499276.939;FTJan9;1;478;90;01:30:00;Jan;Taquara;01:30:00
SDTaqJan12;Philodendron spp.;27/01/2018 13:50;370614.5706;7499531.726;30;27/01/2018 15:15;371030.0871;7499276.939;FTJan9;100;478;85;01:25:00;Jan;Taquara;01:25:00
SDTaqJan13;Philodendron spp.;27/01/2018 13:50;370614.5706;7499531.726;30;27/01/2018 15:00;370899.3434;7499234.653;FTJan7;100;396;70;01:10:00;Jan;Taquara;01:10:00
SDTaqJan14;Philodendron spp.;27/01/2018 13:50;370614.5706;7499531.726;30;27/01/2018 15:10;370980.4655;7499258.796;FTJan8;100;445;80;01:20:00;Jan;Taquara;01:20:00
SDTaqJan15;Sorocea bonplandii;27/01/2018 14:45;370856.1796;7499233.974;31;27/01/2018 15:00;370899.3434;7499234.653;FTJan7;8;43;15;00:15:00;Jan;Taquara;00:15:00
SDTaqJan16;Sorocea bonplandii;27/01/2018 14:45;370856.1796;7499233.974;31;27/01/2018 15:10;370980.4655;7499258.796;FTJan8;9;126;25;00:25:00;Jan;Taquara;00:25:00
SDTaqJan17;Sorocea bonplandii;27/01/2018 14:45;370856.1796;7499233.974;31;27/01/2018 15:15;371030.0871;7499276.939;FTJan9;9;178;30;00:30:00;Jan;Taquara;00:30:00
SDTaqJan18;Psidium longipetiolatum;28/01/2018 11:45;371558.4725;7499198.761;39;28/01/2018 12:35;371723.633;7499027.429;FTJan10;6;229;50;00:50:00;Jan;Taquara;00:50:00
SDTaqJan19;Psidium longipetiolatum;28/01/2018 11:45;371558.4725;7499198.761;39;28/01/2018 12:50;371723.633;7499027.429;FTJan11;3;229;65;01:05:00;Jan;Taquara;01:05:00
SDTaqJan20;Allophylus edulis;29/01/2018 07:05;372402.8407;7500109.512;45;29/01/2018 08:25;372607.2561;7499903.144;FTJan12;4;280;80;01:20:00;Jan;Taquara;01:20:00
SDTaqJan21;Allophylus edulis;29/01/2018 07:05;372402.8407;7500109.512;45;29/01/2018 08:25;372607.2561;7499903.144;FTJan12;5;280;80;01:20:00;Jan;Taquara;01:20:00
SDTaqJan22;Eugenia brasiliensis;29/01/2018 07:35;372534.852;7499955.284;46;29/01/2018 08:35;372683.9694;7499826.863;FTJan13;8;191;60;01:00:00;Jan;Taquara;01:00:00
SDTaqJan23;Eugenia brasiliensis;29/01/2018 07:35;372534.852;7499955.284;46;29/01/2018 08:35;372683.9694;7499826.863;FTJan13;6;191;60;01:00:00;Jan;Taquara;01:00:00
SDTaqJan24;Eugenia brasiliensis;29/01/2018 10:00;372919.1559;7499546.887;49;29/01/2018 11:30;372973.015;7499295.76;FTJan14;4;239;90;01:30:00;Jan;Taquara;01:30:00
SDTaqJan25;Eugenia brasiliensis;29/01/2018 10:00;372919.1559;7499546.887;49;29/01/2018 11:35;372954.96;7499265.955;FTJan15;5;263;95;01:35:00;Jan;Taquara;01:35:00
SDTaqJan26;Ficus enormis;29/01/2018 11:35;372954.96;7499265.955;50;29/01/2018 14:40;372544.4168;7499055.878;FTJan16;21;455;185;03:05:00;Jan;Taquara;03:05:00
SDTaqJan27;Ficus enormis;29/01/2018 11:35;372954.96;7499265.955;50;29/01/2018 14:40;372544.4168;7499055.878;FTJan16;18;455;185;03:05:00;Jan;Taquara;03:05:00
SDTaqJan28;Eugenia brasiliensis;29/01/2018 13:55;372591.1035;7499050.167;51;29/01/2018 14:50;372460.9396;7499063.112;FTJan17;5;131;55;00:55:00;Jan;Taquara;00:55:00
SDTaqJan29;Eugenia brasiliensis;29/01/2018 13:55;372591.1035;7499050.167;51;29/01/2018 14:50;372460.9396;7499063.112;FTJan17;5;131;55;00:55:00;Jan;Taquara;00:55:00
SDTaqJan30;Eugenia brasiliensis;29/01/2018 17:50;371597.0587;7499309.403;53;30/01/2018 07:15;371361.9042;7499513.897;FTJan18;9;302;805;13:25:00;Jan;Taquara;13:25:00
SDTaqJan31;Campomanesia xanthocarpa;31/01/2018 07:45;371517.8258;7499450.608;65;31/01/2018 08:55;371732.4594;7499357.828;FTJan21;8;231;70;01:10:00;Jan;Taquara;01:10:00
SDTaqJan32;Campomanesia xanthocarpa;31/01/2018 07:45;371517.8258;7499450.608;65;31/01/2018 09:05;371825.0586;7499342.804;FTJan22;9;323;80;01:20:00;Jan;Taquara;01:20:00
SDTaqJan33;Eugenia brasiliensis;30/01/2018 09:40;372045.0129;7499720.692;57;30/01/2018 11:35;372296.475;7499843.613;FTJan19;8;276;115;01:55:00;Jan;Taquara;01:55:00
SDTaqJan34;Eugenia brasiliensis;30/01/2018 09:40;372045.0129;7499720.692;57;30/01/2018 11:50;372331.237;7499902.545;FTJan20;9;333;130;02:10:00;Jan;Taquara;02:10:00
SDTaqJan35;Myrceugenia ovata;30/01/2018 10:15;372077.9984;7499728.885;58;30/01/2018 11:35;372296.475;7499843.613;FTJan19;6;243;80;01:20:00;Jan;Taquara;01:20:00
SDTaqJan36;Myrceugenia ovata;30/01/2018 10:15;372077.9984;7499728.885;58;30/01/2018 11:50;372331.237;7499902.545;FTJan20;5;300;95;01:35:00;Jan;Taquara;01:35:00
SDTaqJan37;Ficus enormis;31/01/2018 15:55;372095.5552;7499958.994;68;31/01/2018 17:35;371630.0175;7500034.132;FTJan23;21;471;100;01:40:00;Jan;Taquara;01:40:00
SDTaqJan*38;Eugenia brasiliensis;01/02/2018 07:15;371163.7438;7499990.765;69;01/02/2018 08:55;370937.1898;7499738.92;FTJan*24;6;326;100;01:40:00;Jan;Taquara;01:40:00
SDTaqJan*39;Ficus enormis;01/02/2018 07:30;371154.8867;7499962.597;70;01/02/2018 08:55;370937.1898;7499738.92;FTJan*24;25;301;85;01:25:00;Jan;Taquara;01:25:00
SDTaqJan*40;Eugenia brasiliensis;01/02/2018 09:25;370872.0165;7499538.619;71;01/02/2018 11:40;371093.1336;7499292.629;FTJan*25;5;318;135;02:15:00;Jan;Taquara;02:15:00
SDTaqJan*41;Eugenia brasiliensis;01/02/2018 09:25;370872.0165;7499538.619;71;01/02/2018 11:45;371116.0412;7499332.852;FTJan*26;4;310;140;02:20:00;Jan;Taquara;02:20:00
SDTaqJan*42;Ficus enormis;01/02/2018 10:50;370910.5916;7499371.509;72;01/02/2018 11:40;371093.1336;7499292.629;FTJan*25;21;197;50;00:50:00;Jan;Taquara;00:50:00
SDTaqJan*43;Ficus enormis;01/02/2018 10:50;370910.5916;7499371.509;72;01/02/2018 11:45;371116.0412;7499332.852;FTJan*26;18;209;55;00:55:00;Jan;Taquara;00:55:00
SDTaqJan*44;Rhipsalis teres;01/02/2018 13:55;371347.9585;7499413.985;75;01/02/2018 15:40;371523.2374;7499249.962;FTJan*27;32;232;105;01:45:00;Jan;Taquara;01:45:00
SDTaqJan*45;Campomanesia xanthocarpa;02/02/2018 09:30;372025.8915;7499747.551;80;02/02/2018 11:00;371787.8678;7499703.14;FTJan*28;8;242;90;01:30:00;Jan;Taquara;01:30:00
SDTaqJan*46;Campomanesia xanthocarpa;02/02/2018 09:30;372025.8915;7499747.551;80;02/02/2018 11:15;371668.6577;7499705.209;FTJan*29;6;359;105;01:45:00;Jan;Taquara;01:45:00
SDTaqJan*47;Rhipsalis cereuscula;02/02/2018 09:55;371983.3219;7499747.204;81;02/02/2018 11:00;371787.8678;7499703.14;FTJan*28;23;200;65;01:05:00;Jan;Taquara;01:05:00
SDTaqJan*48;Rhipsalis cereuscula;02/02/2018 09:55;371983.3219;7499747.204;81;02/02/2018 11:15;371668.6577;7499705.209;FTJan*29;31;317;80;01:20:00;Jan;Taquara;01:20:00
SDTaqJan*49;Rhipsalis teres;02/02/2018 18:05;371007.162;7500179.505;88;03/02/2018 06:45;371136.6034;7499972.327;FTJan*30;29;232;760;12:40:00;Jan;Taquara;12:40:00
SDTaqJan*50;Psidium longipetiolatum;03/02/2018 07:10;371119.3093;7499877.911;89;03/02/2018 09:00;371011.3939;7499624.63;FTJan*31;5;259;110;01:50:00;Jan;Taquara;01:50:00
SDTaqJan*51;Psidium longipetiolatum;04/02/2018 07:20;371919.1003;7499799.596;101;04/02/2018 09:10;371640.17;7499585.138;FTJan*32;9;343;110;01:50:00;Jan;Taquara;01:50:00
SDTaqJan*52;Psidium myrtoides;03/02/2018 07:25;371138.9776;7499888.549;90;03/02/2018 09:00;371011.3939;7499624.63;FTJan*31;5;276;95;01:35:00;Jan;Taquara;01:35:00
SDTaqJan*53;Psidium longipetiolatum;04/02/2018 13:25;371000.0048;7500156.291;105;04/02/2018 14:40;371122.3203;7500302.632;FTJan*33;5;183;75;01:15:00;Jan;Taquara;01:15:00
SDTaqJan*54;Psidium longipetiolatum;04/02/2018 13:25;371000.0048;7500156.291;105;04/02/2018 14:50;371177.6495;7500310.222;FTJan*34;3;228;85;01:25:00;Jan;Taquara;01:25:00
SDTaqJan*55;Trichilia pallida;04/02/2018 14:05;371122.3203;7500302.632;106;04/02/2018 14:40;371122.3203;7500302.632;FTJan*33;6;0;35;00:35:00;Jan;Taquara;00:35:00
SDTaqJan*56;Trichilia pallida;04/02/2018 14:05;371122.3203;7500302.632;106;04/02/2018 14:50;371177.6495;7500310.222;FTJan*34;8;55;45;00:45:00;Jan;Taquara;00:45:00
SDTaqMar*57;Eugenia brasiliensis;28/02/2018 10:20;371200.5873;7500110.669;110;28/02/2018 11:05;371272.8453;7500241.792;FTMar*35;4;142;45;00:45:00;Mar;Taquara;00:45:00
SDTaqMar*58;Eugenia brasiliensis;28/02/2018 10:20;371200.5873;7500110.669;110;28/02/2018 11:10;371272.8453;7500241.792;FTMar*36;3;142;50;00:50:00;Mar;Taquara;00:50:00
SDTaqMar*59;Myrciaria cuspidata;28/02/2018 10:35;371202.5067;7500074.097;111;28/02/2018 11:05;371272.8453;7500241.792;FTMar*35;22;171;30;00:30:00;Mar;Taquara;00:30:00
SDTaqMar*60;Myrciaria cuspidata;28/02/2018 10:35;371202.5067;7500074.097;111;28/02/2018 11:10;371272.8453;7500241.792;FTMar*36;18;171;35;00:35:00;Mar;Taquara;00:35:00
SDTaqMar*61;Eugenia punicifolia;28/02/2018 15:45;372077.4059;7500227.697;116;28/02/2018 17:05;372195.5808;7499974.169;FTMar*37;5;263;80;01:20:00;Mar;Taquara;01:20:00
SDTaqMar*62;Eugenia punicifolia;28/02/2018 15:45;372077.4059;7500227.697;116;28/02/2018 17:45;372075.0581;7499983.505;FTMar*38;4;227;120;02:00:00;Mar;Taquara;02:00:00
SDTaqMar*63;Ficus enormis;28/02/2018 16:30;372211.1775;7500019.861;117;28/02/2018 17:05;372195.5808;7499974.169;FTMar*37;23;45;35;00:35:00;Mar;Taquara;00:35:00
SDTaqMar*64;Ficus enormis;28/02/2018 16:30;372211.1775;7500019.861;117;28/02/2018 17:45;372075.0581;7499983.505;FTMar*38;21;140;75;01:15:00;Mar;Taquara;01:15:00
SDTaqMar*65;Eugenia brasiliensis;01/03/2018 09:30;372013.7099;7499767.546;121;01/03/2018 10:20;371811.45;7499638.967;FTMar*39;5;235;50;00:50:00;Mar;Taquara;00:50:00
SDTaqMar*66;Eugenia brasiliensis;01/03/2018 09:30;372013.7099;7499767.546;121;01/03/2018 10:35;371811.45;7499638.967;FTMar*40;5;235;65;01:05:00;Mar;Taquara;01:05:00
SDTaqMar*67;Eugenia brasiliensis;01/03/2018 09:30;372013.7099;7499767.546;121;01/03/2018 10:40;371811.45;7499638.967;FTMar*41;4;235;70;01:10:00;Mar;Taquara;01:10:00
SDTaqMar*68;Epiphyllum phyllanthus;01/03/2018 09:40;371989.2236;7499748.335;122;01/03/2018 10:20;371811.45;7499638.967;FTMar*39;31;205;40;00:40:00;Mar;Taquara;00:40:00
SDTaqMar*69;Epiphyllum phyllanthus;01/03/2018 09:40;371989.2236;7499748.335;122;01/03/2018 10:35;371811.45;7499638.967;FTMar*40;35;205;55;00:55:00;Mar;Taquara;00:55:00
SDTaqMar*70;Epiphyllum phyllanthus;01/03/2018 09:40;371989.2236;7499748.335;122;01/03/2018 10:40;371811.45;7499638.967;FTMar*41;29;205;60;01:00:00;Mar;Taquara;01:00:00
SDTaqMar*71;Myrcia splendens;01/03/2018 13:20;371382.8118;7499493.455;125;01/03/2018 14:10;371353.5137;7499511.312;FTMar*42;5;34;50;00:50:00;Mar;Taquara;00:50:00
SDTaqMar*72;Epiphyllum phyllanthus;02/03/2018 08:05;371419.8354;7499778.827;126;02/03/2018 08:55;371373.1082;7499791.112;FTMar*43;38;48;50;00:50:00;Mar;Taquara;00:50:00
SDTaqMar*73;Epiphyllum phyllanthus;02/03/2018 08:05;371419.8354;7499778.827;126;02/03/2018 09:10;371373.1082;7499791.112;FTMar*44;32;48;65;01:05:00;Mar;Taquara;01:05:00
SDTaqMar*74;Eugenia punicifolia;02/03/2018 09:15;371373.1082;7499791.112;128;02/03/2018 10:15;371246.7624;7499859.13;FTMar*45;6;141;60;01:00:00;Mar;Taquara;01:00:00
SDTaqMar*75;Inga marginata;02/03/2018 10:45;371202.817;7499820.137;129;02/03/2018 12:40;371032.537;7499976.702;FTMar*46;4;223;115;01:55:00;Mar;Taquara;01:55:00
SDTaqMar*76;Myrciaria cuspidata;02/03/2018 16:10;371295.153;7500356.978;135;02/03/2018 17:15;371531.2399;7500397.581;FTMar*47;5;239;65;01:05:00;Mar;Taquara;01:05:00
SDTaqMay77;Miconia latecrenata;02/05/2018 08:55;371587.5057;7500191.042;140;02/05/2018 09:55;371457.0408;7500013.575;FTMay48;100;210;60;01:00:00;May;Taquara;01:00:00
SDTaqMay78;Aechmea bromeliifolia;02/05/2018 11:10;371481.1819;7499901.975;143;02/05/2018 13:30;371601.1386;7499635.151;FTMay49;8;275;140;02:20:00;May;Taquara;02:20:00
SDTaqMay79;Inga marginata;02/05/2018 18:10;372177.0981;7499657.48;146;03/05/2018 06:35;372074.5993;7499658.649;FTMay50;4;103;745;12:25:00;May;Taquara;12:25:00
SDTaqMay80;Inga marginata;02/05/2018 18:10;372177.0981;7499657.48;146;03/05/2018 06:35;372074.5993;7499658.649;FTMay51;3;103;745;12:25:00;May;Taquara;12:25:00
SDTaqMay81;Inga marginata;02/05/2018 18:10;372177.0981;7499657.48;146;03/05/2018 06:35;372074.5993;7499658.649;FTMay52;4;103;745;12:25:00;May;Taquara;12:25:00
SDTaqMay82;Miconia latecrenata;03/05/2018 06:35;372074.5993;7499658.649;147;03/05/2018 07:40;372084.8105;7499883.473;FTMay53;100;209;65;01:05:00;May;Taquara;01:05:00
SDTaqMay83;Miconia latecrenata;03/05/2018 06:35;372074.5993;7499658.649;147;03/05/2018 07:40;372084.8105;7499883.473;FTMay54;100;209;65;01:05:00;May;Taquara;01:05:00
SDTaqMay84;Miconia latecrenata;03/05/2018 06:35;372074.5993;7499658.649;147;03/05/2018 07:50;372084.8105;7499883.473;FTMay55;100;209;75;01:15:00;May;Taquara;01:15:00
SDTaqMay85;Miconia latecrenata;03/05/2018 06:35;372074.5993;7499658.649;147;03/05/2018 08:05;372084.8105;7499883.473;FTMay56;100;209;90;01:30:00;May;Taquara;01:30:00
SDTaqMay86;Inga striata;03/05/2018 10:20;372205.2263;7500223.463;148;03/05/2018 11:25;372508.1182;7500031.473;FTMay57;9;351;65;01:05:00;May;Taquara;01:05:00
SDTaqMay87;Inga striata;03/05/2018 10:20;372205.2263;7500223.463;148;03/05/2018 11:45;372655.2117;7499902.145;FTMay58;8;540;85;01:25:00;May;Taquara;01:25:00
SDTaqMay88;Miconia pusilliflora;03/05/2018 10:45;372293.2218;7500183.582;149;03/05/2018 11:25;372508.1182;7500031.473;FTMay57;100;257;40;00:40:00;May;Taquara;00:40:00
SDTaqMay89;Miconia pusilliflora;03/05/2018 10:45;372293.2218;7500183.582;149;03/05/2018 11:45;372655.2117;7499902.145;FTMay58;100;446;60;01:00:00;May;Taquara;01:00:00
SDTaqMay90;Myrciaria cuspidata;03/05/2018 13:40;372781.0972;7499286.443;150;03/05/2018 14:50;372713.8622;7499324.722;FTMay59;8;76;70;01:10:00;May;Taquara;01:10:00
SDTaqMay91;Myrciaria cuspidata;03/05/2018 13:40;372781.0972;7499286.443;150;03/05/2018 14:55;372690.9399;7499292.954;FTMay60;9;90;75;01:15:00;May;Taquara;01:15:00
SDTaqMay92;Miconia pusilliflora;03/05/2018 14:20;372781.0972;7499286.443;151;03/05/2018 14:50;372713.8622;7499324.722;FTMay59;100;76;30;00:30:00;May;Taquara;00:30:00
SDTaqMay93;Miconia pusilliflora;03/05/2018 14:20;372781.0972;7499286.443;151;03/05/2018 14:55;372690.9399;7499292.954;FTMay60;100;90;35;00:35:00;May;Taquara;00:35:00
SDTaqJul94;Psidium cinerum;02/07/2018 08:20;371060.1253;7500002.625;152;02/07/2018 10:10;370883.3652;7499747.236;FTJul61;13;296;110;01:50:00;Jul;Taquara;01:50:00
SDTaqJul95;Psidium cinerum;02/07/2018 08:20;371060.1253;7500002.625;152;02/07/2018 10:15;370871.0901;7499704.249;FTJul62;10;336;115;01:55:00;Jul;Taquara;01:55:00
SDTaqJul96;Trichilia pallida;02/07/2018 11:30;370909.3867;7499486.914;154;02/07/2018 13:15;371162.397;7499438.04;FTJul63;3;257;105;01:45:00;Jul;Taquara;01:45:00
SDTaqJul97;Trichilia pallida;02/07/2018 11:30;370909.3867;7499486.914;154;02/07/2018 13:15;371162.397;7499438.04;FTJul64;4;257;105;01:45:00;Jul;Taquara;01:45:00
SDTaqJul98;Trichilia pallida;02/07/2018 11:30;370909.3867;7499486.914;154;02/07/2018 13:25;371291.7694;7499467.642;FTJul65;6;383;115;01:55:00;Jul;Taquara;01:55:00
SDTaqJul99;Tapirira guianensis;02/07/2018 14:20;371431.3499;7499376.779;155;02/07/2018 15:20;371659.5397;7499235.237;FTJul66;5;263;60;01:00:00;Jul;Taquara;01:00:00
SDTaqJul100;Tapirira guianensis;02/07/2018 14:20;371431.3499;7499376.779;155;02/07/2018 15:40;371659.5397;7499235.237;FTJul67;5;263;80;01:20:00;Jul;Taquara;01:20:00
SDTaqJul101;Psidium cinerum;03/07/2018 07:00;371474.6114;7499752.528;157;03/07/2018 08:40;371619.3914;7499611.309;FTJul68;9;195;100;01:40:00;Jul;Taquara;01:40:00
SDTaqJul102;Psidium cinerum;03/07/2018 07:00;371474.6114;7499752.528;157;03/07/2018 08:55;371686.7124;7499595.426;FTJul69;10;257;115;01:55:00;Jul;Taquara;01:55:00
SDTaqJul103;Randia armata;03/07/2018 08:10;371505.6286;7499817.277;160;03/07/2018 09:20;371716.799;7499538.124;FTJul70;15;334;70;01:10:00;Jul;Taquara;01:10:00
SDTaqJul104;Cordia ecalyculata;04/07/2018 11:50;371361.1485;7499869.3;167;04/07/2018 13:20;371653.2253;7499718.19;FTJul71;7;324;90;01:30:00;Jul;Taquara;01:30:00
SDTaqJul105;Cordia ecalyculata;04/07/2018 14:40;371984.0355;7499635.126;170;04/07/2018 15:35;372096.3523;7500056.595;FTJul72;7;407;55;00:55:00;Jul;Taquara;00:55:00
SDTaqJul106;Vochysia tucanorum;16/09/2018 09:25;371981.9586;7499801.356;182;16/09/2018 11:35;372177.2683;7499625.131;FTJul75;5;255;130;02:10:00;Jul;Taquara;02:10:00
SDTaqJul107;Vochysia tucanorum;16/09/2018 09:25;371981.9586;7499801.356;182;16/09/2018 11:45;372219.7621;7499552.564;FTJul76;4;331;140;02:20:00;Jul;Taquara;02:20:00
SDTaqJul108;Cordia ecalyculata;05/07/2018 09:40;372348.4325;7499891.734;175;05/07/2018 11:45;372033.3999;7499646.917;FTJul73;6;388;125;02:05:00;Jul;Taquara;02:05:00
SDTaqJul109;Cordia ecalyculata;05/07/2018 09:40;372348.4325;7499891.734;175;05/07/2018 11:50;372009.7587;7499631.155;FTJul74;4;417;130;02:10:00;Jul;Taquara;02:10:00
SDTaqSep110;Aechmea distichantha;16/09/2018 09:40;372001.4398;7499795.675;183;16/09/2018 11:35;372177.2683;7499625.131;FTSep75;9;236;115;01:55:00;Sep;Taquara;01:55:00
SDTaqSep111;Aechmea distichantha;16/09/2018 09:40;372001.4398;7499795.675;183;16/09/2018 11:45;372219.7621;7499552.564;FTSep76;8;314;125;02:05:00;Sep;Taquara;02:05:00
