"group","id_month","timesteps","ndays","mean_timesteps","id_day_all","x","y","datetime","behavior","species","id_tree","date","time","count","count_rest"
"Suzano","Sep",347,3,116,"Sep_3",706054.625707455,7481333.80108014,2018-09-10 17:05:00,"Resting","X",NA,2018-09-10,17:05:00,347,165
"Suzano","Sep",347,3,116,"Sep_3",706054.625707455,7481333.80108014,2018-09-10 17:10:00,"Resting","X",NA,2018-09-10,17:10:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 08:25:00,"Inactive","X",NA,2018-09-11,08:25:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 08:30:00,"Resting","X",NA,2018-09-11,08:30:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 08:35:00,"Resting","X",NA,2018-09-11,08:35:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 08:40:00,"Resting","X",NA,2018-09-11,08:40:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 08:45:00,"Resting","X",NA,2018-09-11,08:45:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 08:50:00,"Resting","X",NA,2018-09-11,08:50:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 08:55:00,"Resting","X",NA,2018-09-11,08:55:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 09:00:00,"Resting","X",NA,2018-09-11,09:00:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 09:05:00,"Resting","X",NA,2018-09-11,09:05:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 09:10:00,"Resting","X",NA,2018-09-11,09:10:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 09:15:00,"Resting","X",NA,2018-09-11,09:15:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706033.409701893,7481426.31092198,2018-09-11 09:20:00,"Resting","X",NA,2018-09-11,09:20:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706026.83889914,7481471.80676517,2018-09-11 09:45:00,"Inactive","X",NA,2018-09-11,09:45:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705980.471499993,7481485.27760558,2018-09-11 10:05:00,"Inactive","X",NA,2018-09-11,10:05:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:10:00,"Inactive","X",NA,2018-09-11,10:10:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:15:00,"Inactive","X",NA,2018-09-11,10:15:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:20:00,"Resting","X",NA,2018-09-11,10:20:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:25:00,"Resting","X",NA,2018-09-11,10:25:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:30:00,"Resting","X",NA,2018-09-11,10:30:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:35:00,"Resting","X",NA,2018-09-11,10:35:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:40:00,"Resting","X",NA,2018-09-11,10:40:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:45:00,"Resting","X",NA,2018-09-11,10:45:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:50:00,"Resting","X",NA,2018-09-11,10:50:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705974.302402901,7481475.84189747,2018-09-11 10:55:00,"Resting","X",NA,2018-09-11,10:55:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 11:45:00,"Inactive","Philodendron spp.","31.0",2018-09-11,11:45:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 11:50:00,"Inactive","Philodendron spp.","31.0",2018-09-11,11:50:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 11:55:00,"Resting","Philodendron spp.","31.0",2018-09-11,11:55:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:00:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:00:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:05:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:05:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:10:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:10:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:15:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:15:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:20:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:20:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:25:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:25:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:30:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:30:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:35:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:35:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705957.962124888,7481441.3891254,2018-09-11 12:40:00,"Resting","Philodendron spp.","31.0",2018-09-11,12:40:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705942.976618853,7481380.80544065,2018-09-11 13:00:00,"Inactive","X",NA,2018-09-11,13:00:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705942.976618853,7481380.80544065,2018-09-11 13:05:00,"Inactive","X",NA,2018-09-11,13:05:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705942.976618853,7481380.80544065,2018-09-11 13:10:00,"Inactive","X",NA,2018-09-11,13:10:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705990.876711954,7481279.11014705,2018-09-11 14:05:00,"Inactive","X",NA,2018-09-11,14:05:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705990.876711954,7481279.11014705,2018-09-11 14:10:00,"Inactive","X",NA,2018-09-11,14:10:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705990.876711954,7481279.11014705,2018-09-11 14:15:00,"Inactive","X",NA,2018-09-11,14:15:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705998.343199827,7481288.01802341,2018-09-11 14:20:00,"Resting","X",NA,2018-09-11,14:20:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",705998.343199827,7481288.01802341,2018-09-11 14:25:00,"Resting","X",NA,2018-09-11,14:25:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706002.077891953,7481297.2236792,2018-09-11 14:30:00,"Resting","X",NA,2018-09-11,14:30:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706002.077891953,7481297.2236792,2018-09-11 14:35:00,"Resting","X",NA,2018-09-11,14:35:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706002.077891953,7481297.2236792,2018-09-11 14:40:00,"Resting","X",NA,2018-09-11,14:40:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706002.077891953,7481297.2236792,2018-09-11 14:45:00,"Resting","X",NA,2018-09-11,14:45:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706000.071519455,7481309.85333763,2018-09-11 14:50:00,"Resting","X",NA,2018-09-11,14:50:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706000.071519455,7481309.85333763,2018-09-11 14:55:00,"Resting","X",NA,2018-09-11,14:55:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706016.277192625,7481369.03430151,2018-09-11 15:25:00,"Inactive","X",NA,2018-09-11,15:25:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706016.277192625,7481369.03430151,2018-09-11 15:30:00,"Inactive","X",NA,2018-09-11,15:30:00,347,165
"Suzano","Sep",347,3,116,"Sep_4",706016.277192625,7481369.03430151,2018-09-11 15:35:00,"Inactive","X",NA,2018-09-11,15:35:00,347,165
"Taquara","Jan",855,6,142,"Jan_3",371735.765049395,7500303.21755016,2018-01-27 08:45:00,"Inactive",NA,NA,2018-01-27,08:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371735.765049395,7500303.21755016,2018-01-27 08:50:00,"Resting",NA,NA,2018-01-27,08:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371735.765049395,7500303.21755016,2018-01-27 08:55:00,"Resting",NA,NA,2018-01-27,08:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371735.765049395,7500303.21755016,2018-01-27 09:00:00,"Resting",NA,NA,2018-01-27,09:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371735.765049395,7500303.21755016,2018-01-27 09:05:00,"Resting",NA,NA,2018-01-27,09:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371090.792292782,7500096.41940221,2018-01-27 10:35:00,"Inactive",NA,NA,2018-01-27,10:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371090.792292782,7500096.41940221,2018-01-27 10:40:00,"Resting",NA,NA,2018-01-27,10:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371090.792292782,7500096.41940221,2018-01-27 10:45:00,"Resting",NA,NA,2018-01-27,10:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370892.958170012,7499865.52144976,2018-01-27 11:45:00,"Inactive",NA,NA,2018-01-27,11:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370892.958170012,7499865.52144976,2018-01-27 11:50:00,"Inactive",NA,NA,2018-01-27,11:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370892.958170012,7499865.52144976,2018-01-27 11:55:00,"Resting",NA,NA,2018-01-27,11:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370892.958170012,7499865.52144976,2018-01-27 12:00:00,"Resting",NA,NA,2018-01-27,12:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370892.958170012,7499865.52144976,2018-01-27 12:05:00,"Resting",NA,NA,2018-01-27,12:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370766.749949258,7499771.00880227,2018-01-27 12:30:00,"Resting",NA,NA,2018-01-27,12:30:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370766.749949258,7499771.00880227,2018-01-27 12:35:00,"Resting",NA,NA,2018-01-27,12:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370856.179577939,7499233.9844134,2018-01-27 14:40:00,"Resting","Sorocea bonplandii","31.0",2018-01-27,14:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370856.179577939,7499233.9844134,2018-01-27 14:50:00,"Resting","Sorocea bonplandii","31.0",2018-01-27,14:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",370856.179577939,7499233.9844134,2018-01-27 14:55:00,"Resting","Sorocea bonplandii","31.0",2018-01-27,14:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371239.129440006,7499495.02445316,2018-01-27 16:15:00,"Inactive",NA,NA,2018-01-27,16:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371239.129440006,7499495.02445316,2018-01-27 16:20:00,"Inactive",NA,NA,2018-01-27,16:20:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371239.129440006,7499495.02445316,2018-01-27 16:25:00,"Resting",NA,NA,2018-01-27,16:25:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371239.129440006,7499495.02445316,2018-01-27 16:30:00,"Resting",NA,NA,2018-01-27,16:30:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371239.129440006,7499495.02445316,2018-01-27 16:35:00,"Resting",NA,NA,2018-01-27,16:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371239.129440006,7499495.02445316,2018-01-27 16:40:00,"Resting",NA,NA,2018-01-27,16:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371239.129440006,7499495.02445316,2018-01-27 16:45:00,"Resting",NA,NA,2018-01-27,16:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_3",371438.38,7499565.28,2018-01-27 17:15:00,"Inactive",NA,NA,2018-01-27,17:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371646.670323349,7500009.16600615,2018-01-28 07:45:00,"Inactive","Rhipsalis teres","37.0",2018-01-28,07:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371646.670323349,7500009.16600615,2018-01-28 07:50:00,"Resting","Rhipsalis teres","37.0",2018-01-28,07:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371646.670323349,7500009.16600615,2018-01-28 07:55:00,"Resting","Rhipsalis teres","37.0",2018-01-28,07:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371646.670323349,7500009.16600615,2018-01-28 08:00:00,"Resting","Rhipsalis teres","37.0",2018-01-28,08:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371646.670323349,7500009.16600615,2018-01-28 08:05:00,"Resting","Rhipsalis teres","37.0",2018-01-28,08:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371646.670323349,7500009.16600615,2018-01-28 08:10:00,"Resting","Rhipsalis teres","37.0",2018-01-28,08:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371646.670323349,7500009.16600615,2018-01-28 08:15:00,"Resting","Rhipsalis teres","37.0",2018-01-28,08:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371428.423306131,7499649.27630006,2018-01-28 09:10:00,"Resting",NA,NA,2018-01-28,09:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371428.423306131,7499649.27630006,2018-01-28 09:15:00,"Resting",NA,NA,2018-01-28,09:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371428.423306131,7499649.27630006,2018-01-28 09:20:00,"Resting",NA,NA,2018-01-28,09:20:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371395.358961509,7499508.24275341,2018-01-28 09:50:00,"Inactive",NA,NA,2018-01-28,09:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371381.361077102,7499481.61534382,2018-01-28 09:55:00,"Resting",NA,NA,2018-01-28,09:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371381.361077102,7499481.61534382,2018-01-28 10:00:00,"Resting",NA,NA,2018-01-28,10:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371381.361077102,7499481.61534382,2018-01-28 10:05:00,"Resting",NA,NA,2018-01-28,10:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371381.361077102,7499481.61534382,2018-01-28 10:10:00,"Resting",NA,NA,2018-01-28,10:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371406.593345824,7499386.37037965,2018-01-28 10:50:00,"Inactive",NA,NA,2018-01-28,10:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371406.593345824,7499386.37037965,2018-01-28 10:55:00,"Inactive",NA,NA,2018-01-28,10:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371406.593345824,7499386.37037965,2018-01-28 11:00:00,"Inactive",NA,NA,2018-01-28,11:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371406.593345824,7499386.37037965,2018-01-28 11:05:00,"Resting",NA,NA,2018-01-28,11:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371406.593345824,7499386.37037965,2018-01-28 11:10:00,"Resting",NA,NA,2018-01-28,11:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 12:35:00,"Inactive",NA,NA,2018-01-28,12:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 12:40:00,"Inactive",NA,NA,2018-01-28,12:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 12:45:00,"Resting",NA,NA,2018-01-28,12:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 12:50:00,"Resting",NA,NA,2018-01-28,12:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 12:55:00,"Resting",NA,NA,2018-01-28,12:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 13:00:00,"Resting",NA,NA,2018-01-28,13:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 13:05:00,"Resting",NA,NA,2018-01-28,13:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 13:10:00,"Resting",NA,NA,2018-01-28,13:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",371723.63301431,7499027.43945744,2018-01-28 13:15:00,"Resting",NA,NA,2018-01-28,13:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372055.610429515,7499101.47302967,2018-01-28 14:10:00,"Inactive",NA,NA,2018-01-28,14:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372055.610429515,7499101.47302967,2018-01-28 14:15:00,"Inactive",NA,NA,2018-01-28,14:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372055.610429515,7499101.47302967,2018-01-28 14:20:00,"Resting",NA,NA,2018-01-28,14:20:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372055.610429515,7499101.47302967,2018-01-28 14:25:00,"Resting",NA,NA,2018-01-28,14:25:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372055.610429515,7499101.47302967,2018-01-28 14:30:00,"Resting",NA,NA,2018-01-28,14:30:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372055.610429515,7499101.47302967,2018-01-28 14:35:00,"Resting",NA,NA,2018-01-28,14:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372235.351059085,7499209.20767482,2018-01-28 15:10:00,"Inactive",NA,NA,2018-01-28,15:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372344.282089702,7499318.53012771,2018-01-28 15:30:00,"Resting",NA,NA,2018-01-28,15:30:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372344.282089702,7499318.53012771,2018-01-28 15:35:00,"Resting",NA,NA,2018-01-28,15:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372344.282089702,7499318.53012771,2018-01-28 15:40:00,"Resting",NA,NA,2018-01-28,15:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372344.282089702,7499318.53012771,2018-01-28 15:45:00,"Resting",NA,NA,2018-01-28,15:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372344.282089702,7499318.53012771,2018-01-28 15:50:00,"Resting",NA,NA,2018-01-28,15:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372344.282089702,7499318.53012771,2018-01-28 15:55:00,"Resting",NA,NA,2018-01-28,15:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372286.575898145,7499491.24126978,2018-01-28 16:35:00,"Inactive",NA,NA,2018-01-28,16:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372286.575898145,7499491.24126978,2018-01-28 16:40:00,"Inactive",NA,NA,2018-01-28,16:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372286.575898145,7499491.24126978,2018-01-28 16:45:00,"Resting",NA,NA,2018-01-28,16:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372286.575898145,7499491.24126978,2018-01-28 16:50:00,"Resting",NA,NA,2018-01-28,16:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_4",372281.078717719,7499999.80281378,2018-01-28 18:05:00,"Inactive",NA,NA,2018-01-28,18:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372563.096864866,7499936.54724606,2018-01-29 07:55:00,"Inactive",NA,NA,2018-01-29,07:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372563.096864866,7499936.54724606,2018-01-29 08:00:00,"Inactive",NA,NA,2018-01-29,08:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372563.096864866,7499936.54724606,2018-01-29 08:05:00,"Resting",NA,NA,2018-01-29,08:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372563.096864866,7499936.54724606,2018-01-29 08:10:00,"Resting",NA,NA,2018-01-29,08:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372563.096864866,7499936.54724606,2018-01-29 08:15:00,"Resting",NA,NA,2018-01-29,08:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372780.06529072,7499732.75198018,2018-01-29 08:50:00,"Inactive",NA,NA,2018-01-29,08:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372780.06529072,7499732.75198018,2018-01-29 08:55:00,"Resting",NA,NA,2018-01-29,08:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372780.06529072,7499732.75198018,2018-01-29 09:00:00,"Resting",NA,NA,2018-01-29,09:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372780.06529072,7499732.75198018,2018-01-29 09:05:00,"Resting",NA,NA,2018-01-29,09:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372919.155866766,7499546.89792702,2018-01-29 10:15:00,"Inactive","Eugenia brasiliensis","49.0",2018-01-29,10:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372919.155866766,7499546.89792702,2018-01-29 10:20:00,"Inactive","Eugenia brasiliensis","49.0",2018-01-29,10:20:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372919.155866766,7499546.89792702,2018-01-29 10:25:00,"Resting","Eugenia brasiliensis","49.0",2018-01-29,10:25:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372919.155866766,7499546.89792702,2018-01-29 10:30:00,"Resting","Eugenia brasiliensis","49.0",2018-01-29,10:30:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372919.155866766,7499546.89792702,2018-01-29 10:35:00,"Resting","Eugenia brasiliensis","49.0",2018-01-29,10:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372919.155866766,7499546.89792702,2018-01-29 10:40:00,"Resting","Eugenia brasiliensis","49.0",2018-01-29,10:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372936.251592565,7499249.36969733,2018-01-29 11:55:00,"Inactive",NA,NA,2018-01-29,11:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372936.251592565,7499249.36969733,2018-01-29 12:00:00,"Inactive",NA,NA,2018-01-29,12:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372936.251592565,7499249.36969733,2018-01-29 12:05:00,"Resting",NA,NA,2018-01-29,12:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372936.251592565,7499249.36969733,2018-01-29 12:10:00,"Resting",NA,NA,2018-01-29,12:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372936.251592565,7499249.36969733,2018-01-29 12:15:00,"Resting",NA,NA,2018-01-29,12:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372867.031768691,7499140.07798329,2018-01-29 12:40:00,"Inactive",NA,NA,2018-01-29,12:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372840.358775001,7499120.39967432,2018-01-29 12:45:00,"Inactive",NA,NA,2018-01-29,12:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372691.597045992,7499092.96403241,2018-01-29 13:05:00,"Inactive",NA,NA,2018-01-29,13:05:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372691.597045992,7499092.96403241,2018-01-29 13:10:00,"Inactive",NA,NA,2018-01-29,13:10:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372691.597045992,7499092.96403241,2018-01-29 13:15:00,"Resting",NA,NA,2018-01-29,13:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372691.597045992,7499092.96403241,2018-01-29 13:20:00,"Resting",NA,NA,2018-01-29,13:20:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372691.597045992,7499092.96403241,2018-01-29 13:25:00,"Resting",NA,NA,2018-01-29,13:25:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372691.597045992,7499092.96403241,2018-01-29 13:30:00,"Resting",NA,NA,2018-01-29,13:30:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372691.597045992,7499092.96403241,2018-01-29 13:35:00,"Resting",NA,NA,2018-01-29,13:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372544.416829227,7499055.88858364,2018-01-29 14:15:00,"Inactive",NA,NA,2018-01-29,14:15:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372544.416829227,7499055.88858364,2018-01-29 14:20:00,"Inactive",NA,NA,2018-01-29,14:20:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372544.416829227,7499055.88858364,2018-01-29 14:25:00,"Resting",NA,NA,2018-01-29,14:25:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372544.416829227,7499055.88858364,2018-01-29 14:30:00,"Resting",NA,NA,2018-01-29,14:30:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372544.416829227,7499055.88858364,2018-01-29 14:35:00,"Resting",NA,NA,2018-01-29,14:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372544.416829227,7499055.88858364,2018-01-29 14:40:00,"Resting",NA,NA,2018-01-29,14:40:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372213.241278155,7499132.93055969,2018-01-29 15:20:00,"Inactive",NA,NA,2018-01-29,15:20:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372213.241278155,7499132.93055969,2018-01-29 15:25:00,"Inactive",NA,NA,2018-01-29,15:25:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372135.204336592,7499159.14334631,2018-01-29 15:45:00,"Resting","Allophylus edulis","52.0",2018-01-29,15:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372135.204336592,7499159.14334631,2018-01-29 15:50:00,"Resting","Allophylus edulis","52.0",2018-01-29,15:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372135.204336592,7499159.14334631,2018-01-29 15:55:00,"Resting","Allophylus edulis","52.0",2018-01-29,15:55:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",372135.204336592,7499159.14334631,2018-01-29 16:00:00,"Resting","Allophylus edulis","52.0",2018-01-29,16:00:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",371936.866280745,7499194.19888803,2018-01-29 16:35:00,"Inactive",NA,NA,2018-01-29,16:35:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",371911.881411642,7499195.02186661,2018-01-29 16:45:00,"Inactive",NA,NA,2018-01-29,16:45:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",371911.881411642,7499195.02186661,2018-01-29 16:50:00,"Inactive",NA,NA,2018-01-29,16:50:00,855,278
"Taquara","Jan",855,6,142,"Jan_5",371911.881411642,7499195.02186661,2018-01-29 16:55:00,"Resting",NA,NA,2018-01-29,16:55:00,855,278
