"disp_event","species","feed_datetime","feed_x","feed_y","id_feedtree","def_datetime","def_x","def_y","id_feces","n_seeds","SDD","gut_transit_time","gut_transit_time_h","month_id","group"
"SDJ26","Celtis iguanaea",2019-06-12 12:50:00,781866.889971211,7407936.05687977,"AG 187",2019-06-12 13:44:00,781725.081311914,7407917.93345944,"FGJ39",7,142.964236786729,54,0,"Jun","Guareí"
"SDJ26","Celtis iguanaea",2019-06-12 12:50:00,781866.889971211,7407936.05687977,"AG 187",2019-06-12 13:44:00,781725.081311914,7407917.93345944,"FGJ39",7,142.964236786729,54,0,"Jun","Guareí"
"SDJ27","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:15:00,781725.081311914,7407917.93345944,"FGJ40",4,145.371155667232,82,1,"Jun","Guareí"
"SDJ27","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:15:00,781725.081311914,7407917.93345944,"FGJ40",4,145.371155667232,82,1,"Jun","Guareí"
"SDJ28","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:17:00,781725.081311914,7407917.93345944,"FGJ41",9,145.371155667232,84,1,"Jun","Guareí"
"SDJ28","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:17:00,781725.081311914,7407917.93345944,"FGJ41",9,145.371155667232,84,1,"Jun","Guareí"
"SDJ29","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:30:00,781852.232715374,7407956.38538695,"FGJ42",6,18.2338421620847,97,1,"Jun","Guareí"
"SDJ29","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:30:00,781852.232715374,7407956.38538695,"FGJ42",6,18.2338421620847,97,1,"Jun","Guareí"
"SDJ30","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:36:00,781847.980665513,7407955.50990895,"FGJ43",9,21.5566532651637,103,1,"Jun","Guareí"
"SDJ30","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:36:00,781847.980665513,7407955.50990895,"FGJ43",9,21.5566532651637,103,1,"Jun","Guareí"
"SDJ31","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:42:00,781851.55225291,7407954.42892388,"FGJ44",8,17.8668687797249,109,1,"Jun","Guareí"
"SDJ31","Celtis iguanaea",2019-06-12 12:53:00,781867.59861166,7407946.57507716,"AG 106",2019-06-12 14:42:00,781851.55225291,7407954.42892388,"FGJ44",8,17.8668687797249,109,1,"Jun","Guareí"
"SDJ32","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",4,128.495556343315,978,16,"Jun","Guareí"
"SDJ32","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",4,128.495556343315,978,16,"Jun","Guareí"
"SDJ33","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",3,128.495556343315,978,16,"Jun","Guareí"
"SDJ33","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:23:00,781740.418028685,7407964.91697518,"FGJ45",3,128.495556343315,978,16,"Jun","Guareí"
"SDJ34","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:26:00,781740.418028685,7407964.91697518,"FGJ46",8,128.495556343315,981,16,"Jun","Guareí"
"SDJ34","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 07:26:00,781740.418028685,7407964.91697518,"FGJ46",8,128.495556343315,981,16,"Jun","Guareí"
"SDJ35","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 08:08:00,781757.374842378,7407965.73516519,"FGJ47",10,111.88278911433,1023,17,"Jun","Guareí"
"SDJ35","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 08:08:00,781757.374842378,7407965.73516519,"FGJ47",10,111.88278911433,1023,17,"Jun","Guareí"
"SDJ36","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 08:25:00,781795.006611915,7407991.41726638,"FGJ48",1,85.3225275058229,1040,17,"Jun","Guareí"
"SDJ36","Celtis iguanaea",2019-06-12 15:05:00,781867.59861166,7407946.57507716,"AG 106",2019-06-13 08:25:00,781795.006611915,7407991.41726638,"FGJ48",1,85.3225275058229,1040,17,"Jun","Guareí"
"SDJ37","Celtis iguanaea",2019-06-13 13:40:00,781960.127543418,7408008.64777877,"AG 193-Y",2019-06-13 14:28:00,781965.39925002,7408031.42822102,"FGJ50",4,23.3816445095217,48,0,"Jun","Guareí"
"SDJ37","Celtis iguanaea",2019-06-13 13:40:00,781960.127543418,7408008.64777877,"AG 193-Y",2019-06-13 14:28:00,781965.39925002,7408031.42822102,"FGJ50",4,23.3816445095217,48,0,"Jun","Guareí"
"SDJ38","Celtis iguanaea",2019-06-13 14:21:00,781960.127543418,7408008.64777877,"AG 193-Y",2019-06-13 15:32:00,781897.188481099,7407900.23037001,"FGJ51",3,125.364827603246,71,1,"Jun","Guareí"
"SDJ38","Celtis iguanaea",2019-06-13 14:21:00,781960.127543418,7408008.64777877,"AG 193-Y",2019-06-13 15:32:00,781897.188481099,7407900.23037001,"FGJ51",3,125.364827603246,71,1,"Jun","Guareí"
"SDJ39","Celtis iguanaea",2019-06-13 14:21:00,781960.127543418,7408008.64777877,"AG 193-Y",2019-06-13 15:34:00,781897.188481099,7407900.23037001,"FGJ52",2,125.364827603246,73,1,"Jun","Guareí"
"SDJ39","Celtis iguanaea",2019-06-13 14:21:00,781960.127543418,7408008.64777877,"AG 193-Y",2019-06-13 15:34:00,781897.188481099,7407900.23037001,"FGJ52",2,125.364827603246,73,1,"Jun","Guareí"
"SDJ40","Celtis iguanaea",2019-06-13 14:58:00,781925.38440224,7407924.74575223,"AG 153-Y",2019-06-13 15:52:00,781897.188481099,7407900.23037001,"FGJ53",3,37.3618321282762,54,0,"Jun","Guareí"
"SDJ40","Celtis iguanaea",2019-06-13 14:58:00,781925.38440224,7407924.74575223,"AG 153-Y",2019-06-13 15:52:00,781897.188481099,7407900.23037001,"FGJ53",3,37.3618321282762,54,0,"Jun","Guareí"
"SDJ41","Celtis iguanaea",2019-06-13 14:58:00,781925.38440224,7407924.74575223,"AG 153-Y",2019-06-13 15:54:00,781897.188481099,7407900.23037001,"FGJ54",7,37.3618321282762,56,0,"Jun","Guareí"
"SDJ41","Celtis iguanaea",2019-06-13 14:58:00,781925.38440224,7407924.74575223,"AG 153-Y",2019-06-13 15:54:00,781897.188481099,7407900.23037001,"FGJ54",7,37.3618321282762,56,0,"Jun","Guareí"
"SDJ42","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-13 16:00:00,781897.188481099,7407900.23037001,"FGJ55",6,0,58,0,"Jun","Guareí"
"SDJ42","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-13 16:00:00,781897.188481099,7407900.23037001,"FGJ55",6,0,58,0,"Jun","Guareí"
"SDJ43","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-13 16:00:00,781897.188481099,7407900.23037001,"FGJ55",6,0,58,0,"Jun","Guareí"
"SDJ43","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-13 16:00:00,781897.188481099,7407900.23037001,"FGJ55",6,0,58,0,"Jun","Guareí"
"SDJ44","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-13 16:22:00,781925.876419174,7407918.6513487,"FGJ56",3,34.0941710560725,80,1,"Jun","Guareí"
"SDJ44","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-13 16:22:00,781925.876419174,7407918.6513487,"FGJ56",3,34.0941710560725,80,1,"Jun","Guareí"
"SDJ45","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-14 07:11:00,781961.004382021,7407860.13879957,"FGJ71",2,75.358637196209,969,16,"Jun","Guareí"
"SDJ45","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-14 07:11:00,781961.004382021,7407860.13879957,"FGJ71",2,75.358637196209,969,16,"Jun","Guareí"
"SDJ46","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-14 07:11:00,781961.004382021,7407860.13879957,"FGJ57",1,75.358637196209,969,16,"Jun","Guareí"
"SDJ46","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-14 07:11:00,781961.004382021,7407860.13879957,"FGJ57",1,75.358637196209,969,16,"Jun","Guareí"
"SDJ47","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-14 09:29:00,782000.083514121,7407433.24607223,"FGJ58",1,478.180585658201,1107,18,"Jun","Guareí"
"SDJ47","Celtis iguanaea",2019-06-13 15:02:00,781897.188481099,7407900.23037001,"AG 65",2019-06-14 09:29:00,782000.083514121,7407433.24607223,"FGJ58",1,478.180585658201,1107,18,"Jun","Guareí"
"SDJ48","Pereskia aculeata",2019-06-14 07:26:00,782008.809434638,7407853.42661364,"AG 194-Z",2019-06-14 10:28:00,781948.22287655,7407489.11585792,"FGJ62",2,369.314126726438,182,3,"Jun","Guareí"
"SDJ48","Pereskia aculeata",2019-06-14 07:26:00,782008.809434638,7407853.42661364,"AG 194-Z",2019-06-14 10:28:00,781948.22287655,7407489.11585792,"FGJ62",2,369.314126726438,182,3,"Jun","Guareí"
"SDJ49","Pereskia aculeata",2019-06-14 07:26:00,782008.809434638,7407853.42661364,"AG 194-Z",2019-06-14 10:36:00,781926.206147771,7407500.26754916,"FGJ63",1,362.690978106874,190,3,"Jun","Guareí"
"SDJ49","Pereskia aculeata",2019-06-14 07:26:00,782008.809434638,7407853.42661364,"AG 194-Z",2019-06-14 10:36:00,781926.206147771,7407500.26754916,"FGJ63",1,362.690978106874,190,3,"Jun","Guareí"
"SDJ50","Pereskia aculeata",2019-06-14 08:47:00,782027.742789343,7407442.75872552,"AG 171-Z",2019-06-14 12:38:00,781914.858788794,7407601.17975079,"FGJ66",6,194.521954544924,231,3,"Jun","Guareí"
"SDJ50","Pereskia aculeata",2019-06-14 08:47:00,782027.742789343,7407442.75872552,"AG 171-Z",2019-06-14 12:38:00,781914.858788794,7407601.17975079,"FGJ66",6,194.521954544924,231,3,"Jun","Guareí"
"SDJ51","Pereskia aculeata",2019-06-14 08:47:00,782027.742789343,7407442.75872552,"AG 171-Z",2019-06-14 13:03:00,781929.058087771,7407636.20073672,"FGJ67",2,217.156109746297,256,4,"Jun","Guareí"
"SDJ51","Pereskia aculeata",2019-06-14 08:47:00,782027.742789343,7407442.75872552,"AG 171-Z",2019-06-14 13:03:00,781929.058087771,7407636.20073672,"FGJ67",2,217.156109746297,256,4,"Jun","Guareí"
"SDJ52","Celtis iguanaea",2019-06-14 16:02:00,781986.388623409,7407884.22483359,"AG 96-Y",2019-06-15 06:58:00,781947.302214271,7407840.34398413,"FGJ72",4,58.7663381536373,896,14,"Jun","Guareí"
"SDJ52","Celtis iguanaea",2019-06-14 16:02:00,781986.388623409,7407884.22483359,"AG 96-Y",2019-06-15 06:58:00,781947.302214271,7407840.34398413,"FGJ72",4,58.7663381536373,896,14,"Jun","Guareí"
"SDJ53","Celtis iguanaea",2019-06-14 16:02:00,781986.388623409,7407884.22483359,"AG 96-Y",2019-06-15 07:06:00,781943.578616564,7407809.7581212,"FGJ73",2,85.8893922437412,904,15,"Jun","Guareí"
"SDJ53","Celtis iguanaea",2019-06-14 16:02:00,781986.388623409,7407884.22483359,"AG 96-Y",2019-06-15 07:06:00,781943.578616564,7407809.7581212,"FGJ73",2,85.8893922437412,904,15,"Jun","Guareí"
"SDJ54","Celtis iguanaea",2019-06-14 16:29:00,781970.579031846,7407892.28485961,"AG 152-Y",2019-06-15 07:17:00,781892.934371572,7407783.7217221,"FGJ74",1,133.4720798523,888,14,"Jun","Guareí"
"SDJ54","Celtis iguanaea",2019-06-14 16:29:00,781970.579031846,7407892.28485961,"AG 152-Y",2019-06-15 07:17:00,781892.934371572,7407783.7217221,"FGJ74",1,133.4720798523,888,14,"Jun","Guareí"
"SDJ55","Pereskia aculeata",2019-06-15 12:42:00,782019.064342611,7407438.15919278,"AG 201-Z",2019-06-15 13:38:00,782013.538632225,7407435.68241946,"FGJ82",6,6.05151220790497,56,0,"Jun","Guareí"
"SDJ55","Pereskia aculeata",2019-06-15 12:42:00,782019.064342611,7407438.15919278,"AG 201-Z",2019-06-15 13:38:00,782013.538632225,7407435.68241946,"FGJ82",6,6.05151220790497,56,0,"Jun","Guareí"
"SDJ56","Pereskia aculeata",2019-06-15 14:09:00,782019.064342611,7407438.15919278,"AG 201-Z",2019-06-15 14:52:00,781996.272661758,7407465.23972514,"FGJ84",2,35.3936505605982,43,0,"Jun","Guareí"
"SDJ56","Pereskia aculeata",2019-06-15 14:09:00,782019.064342611,7407438.15919278,"AG 201-Z",2019-06-15 14:52:00,781996.272661758,7407465.23972514,"FGJ84",2,35.3936505605982,43,0,"Jun","Guareí"
"SDJ57","Celtis iguanaea",2019-06-17 07:32:00,781882.970580149,7407900.06595431,"AG 156",2019-06-17 08:37:00,781635.346600562,7407681.02656035,"FGJ91",4,330.596712022388,65,1,"Jun","Guareí"
"SDJ57","Celtis iguanaea",2019-06-17 07:32:00,781882.970580149,7407900.06595431,"AG 156",2019-06-17 08:37:00,781635.346600562,7407681.02656035,"FGJ91",4,330.596712022388,65,1,"Jun","Guareí"
"SDJ58","Celtis iguanaea",2019-06-17 07:32:00,781882.970580149,7407900.06595431,"AG 156",2019-06-17 08:40:00,781824.20971748,7407879.08983687,"FGJ92",3,62.3930925665642,68,1,"Jun","Guareí"
"SDJ58","Celtis iguanaea",2019-06-17 07:32:00,781882.970580149,7407900.06595431,"AG 156",2019-06-17 08:40:00,781824.20971748,7407879.08983687,"FGJ92",3,62.3930925665642,68,1,"Jun","Guareí"
"SDJ59","Celtis iguanaea",2019-06-17 07:32:00,781882.970580149,7407900.06595431,"AG 156",2019-06-17 08:47:00,781789.175307053,7407861.4404572,"FGJ93",2,101.433924305316,75,1,"Jun","Guareí"
"SDJ59","Celtis iguanaea",2019-06-17 07:32:00,781882.970580149,7407900.06595431,"AG 156",2019-06-17 08:47:00,781789.175307053,7407861.4404572,"FGJ93",2,101.433924305316,75,1,"Jun","Guareí"
"SDJ60","Celtis iguanaea",2019-06-17 08:08:00,781867.167573686,7407897.26562816,"AG 125",2019-06-17 08:56:00,781775.842175273,7407867.18605357,"FGJ94",5,96.1559946127232,48,0,"Jun","Guareí"
"SDJ60","Celtis iguanaea",2019-06-17 08:08:00,781867.167573686,7407897.26562816,"AG 125",2019-06-17 08:56:00,781775.842175273,7407867.18605357,"FGJ94",5,96.1559946127232,48,0,"Jun","Guareí"
"SDJ61","Celtis iguanaea",2019-06-17 08:14:00,781863.472843977,7407902.21363497,"AG 186",2019-06-17 09:38:00,781731.760712655,7407932.30739322,"FGJ95",4,135.105640518698,84,1,"Jun","Guareí"
"SDJ61","Celtis iguanaea",2019-06-17 08:14:00,781863.472843977,7407902.21363497,"AG 186",2019-06-17 09:38:00,781731.760712655,7407932.30739322,"FGJ95",4,135.105640518698,84,1,"Jun","Guareí"
"SDJ62","Celtis iguanaea",2019-06-17 08:14:00,781863.472843977,7407902.21363497,"AG 186",2019-06-17 09:46:00,781716.825850339,7407965.91651285,"FGJ96",1,159.881999299481,92,1,"Jun","Guareí"
"SDJ62","Celtis iguanaea",2019-06-17 08:14:00,781863.472843977,7407902.21363497,"AG 186",2019-06-17 09:46:00,781716.825850339,7407965.91651285,"FGJ96",1,159.881999299481,92,1,"Jun","Guareí"
"SDJ63","Celtis iguanaea",2019-06-17 09:06:00,781723.096721547,7407889.04226809,"AG 204",2019-06-17 10:14:00,781703.638795748,7408034.86860608,"FGJ97",3,147.122671604414,68,1,"Jun","Guareí"
"SDJ63","Celtis iguanaea",2019-06-17 09:06:00,781723.096721547,7407889.04226809,"AG 204",2019-06-17 10:14:00,781703.638795748,7408034.86860608,"FGJ97",3,147.122671604414,68,1,"Jun","Guareí"
"SDJ65","Pereskia aculeata",2019-06-17 09:56:00,781697.85437225,7408008.12179571,"AG 205",2019-06-17 10:35:00,781706.417503804,7408092.27428289,"FGJ98",1,84.5852670381023,39,0,"Jun","Guareí"
"SDJ65","Pereskia aculeata",2019-06-17 09:56:00,781697.85437225,7408008.12179571,"AG 205",2019-06-17 10:35:00,781706.417503804,7408092.27428289,"FGJ98",1,84.5852670381023,39,0,"Jun","Guareí"
"SDJY21","Celtis iguanaea",2019-07-13 13:12:00,781859.258927552,7407954.38358365,"166",2019-07-13 13:50:00,781871.284968166,7407972.61267677,"FGJY28",2,21.8360550470259,38,0,"Jul","Guareí"
"SDJY22","Celtis iguanaea",2019-07-13 13:12:00,781859.258927552,7407954.38358365,"166",2019-07-13 13:53:00,781851.789825565,7407987.4411888,"FGJY29",4,33.8934285671141,41,0,"Jul","Guareí"
"SDJY33","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:01:00,782077,7407937,"FGJY48",6,200.422218578793,985,16,"Jul","Guareí"
"SDJY34","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:02:00,782077,7407937,"FGJY49",5,200.422218578793,986,16,"Jul","Guareí"
"SDJY35","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:09:00,782074,7407934,"FGJY50",2,201.059905749621,993,16,"Jul","Guareí"
"SDJY36","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:12:00,782074,7407934,"FGJY51",23,201.059905749621,996,16,"Jul","Guareí"
"SDJY37","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:14:00,782075,7407935,"FGJY52",13,200.837610272693,998,16,"Jul","Guareí"
"SDJY38","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:15:00,782075,7407935,"FGJY53",7,200.837610272693,999,16,"Jul","Guareí"
"SDJY39","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:15:00,782075,7407935,"FGJY53",8,200.837610272693,999,16,"Jul","Guareí"
"SDJY40","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:16:00,782075,7407935,"FGJY54",7,200.837610272693,1000,16,"Jul","Guareí"
"SDJY41","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:16:00,782075,7407935,"FGJY54",2,200.837610272693,1000,16,"Jul","Guareí"
"SDJY42","Pereskia aculeata",2019-07-17 15:36:00,781956.506891225,7408097.15838945,"243",2019-07-18 08:23:00,782069.517982655,7407968.42615263,"FGJY55",4,171.297031498264,1007,16,"Jul","Guareí"
"SDSep1","Xylopia brasiliensis",2022-09-09 11:45:00,705827.925060718,7481397.41925196,"3",2022-09-09 14:50:00,705985.070366476,7481317.62653072,"FSSep1",4,174,185,3,"Sep","Suzano"
"SDSep2","Xylopia brasiliensis",2022-09-09 11:45:00,705827.925060718,7481397.41925196,"3",2022-09-09 14:55:00,705999.837821062,7481313.45989004,"FSSep2",5,189,190,3,"Sep","Suzano"
"SDSep3","Myrciaria cuspidata",2022-09-09 11:45:00,705827.925060718,7481397.41925196,"4",2022-09-09 14:50:00,705985.070366476,7481317.62653072,"FSSep1",6,174,185,3,"Sep","Suzano"
"SDSep4","Myrciaria cuspidata",2022-09-09 11:45:00,705827.925060718,7481397.41925196,"4",2022-09-09 14:55:00,705999.837821062,7481313.45989004,"FSSep2",5,189,190,3,"Sep","Suzano"
"SDSep5","Trichilia catigua",2022-09-09 12:55:00,705889.387954759,7481388.12766176,"5",2022-09-09 14:50:00,705985.070366476,7481317.62653072,"FSSep1",8,116,115,1,"Sep","Suzano"
"SDSep6","Trichilia catigua",2022-09-09 13:05:00,705893.567060988,7481395.8101679,"6",2022-09-09 15:00:00,705999.837821062,7481313.45989004,"FSSep2",7,131,115,1,"Sep","Suzano"
"SDSep7","Neomitranthes obscura",2022-09-09 15:05:00,705999.837821062,7481313.45989004,"7",2022-09-10 07:55:00,706043.835630479,7481278.0445787,"FSSep3",7,55,1010,16,"Sep","Suzano"
"SDSep8","Neomitranthes obscura",2022-09-09 15:10:00,706002.878444511,7481321.94976884,"8",2022-09-10 08:00:00,706047.641509138,7481288.95536029,"FSSep4",6,54,1010,16,"Sep","Suzano"
"SDSep9","Trichilia catigua",2022-09-09 16:45:00,706010.209279122,7481231.20503207,"9",2022-09-10 08:15:00,706054.426452235,7481305.32854038,"FSSep5",4,82,930,15,"Sep","Suzano"
"SDSep10","Trichilia catigua",2022-09-09 16:45:00,706010.209279122,7481231.20503207,"9",2022-09-10 08:35:00,706046.685701064,7481308.84614875,"FSSep6",5,81,950,15,"Sep","Suzano"
"SDSep11","Myrciaria cuspidata",2022-09-10 14:00:00,706064.073500065,7481248.9890881,"15",2022-09-10 15:55:00,706051.548892413,7481216.96625539,"FSSep7",4,32,115,1,"Sep","Suzano"
"SDSep12","Chrysophyllum gonocarpum",2022-09-10 16:15:00,706045.9472508,7481235.81681949,"17",2022-09-11 07:40:00,706022.053055191,7481215.96718889,"FSSep8",2,30,925,15,"Sep","Suzano"
"SDSep13","Cordia sellowiana",2022-09-11 11:40:00,706101.490760279,7481127.54322189,"21",2022-09-11 13:40:00,706127.083044378,7481200.64089385,"FSSep9",3,73,120,2,"Sep","Suzano"
"SDSep14","Philodendron spp.",2022-09-11 11:55:00,706102.621939076,7481137.32945236,"22",2022-09-11 14:15:00,706097.933141863,7481203.48635894,"FSSep10",100,62,140,2,"Sep","Suzano"
"SDSep15","Pera glabrata",2022-09-11 13:30:00,706138.496220073,7481194.25889136,"23",2022-09-11 14:15:00,706097.933141863,7481203.48635894,"FSSep10",5,42,45,0,"Sep","Suzano"
"SDSep16","Pera glabrata",2022-09-11 13:30:00,706138.496220073,7481194.25889136,"23",2022-09-11 14:35:00,706088.030664951,7481212.19273147,"FSSep11",4,53,65,1,"Sep","Suzano"
"SDSep17","Randia armata",2022-09-11 13:50:00,706111.966330968,7481209.11451086,"24",2022-09-11 14:15:00,706097.933141863,7481203.48635894,"FSSep10",6,15,25,0,"Sep","Suzano"
"SDSep18","Randia armata",2022-09-11 13:50:00,706105.676066296,7481205.89017132,"25",2022-09-11 16:20:00,706036.490947595,7481374.273489,"FSSep12",5,171,150,2,"Sep","Suzano"
"SDSep19","Myrciaria cuspidata",2022-09-12 08:10:00,706021.181327871,7481417.6382589,"29",2022-09-12 10:05:00,705980.471181487,7481485.26466549,"FSSep13",5,75,115,1,"Sep","Suzano"
"SDSep20","Myrciaria cuspidata",2022-09-12 08:10:00,706021.181327871,7481417.6382589,"29",2022-09-12 10:20:00,705974.30211726,7481475.82915835,"FSSep14",6,72,130,2,"Sep","Suzano"
"SDSep21","Myrsine umbellata",2022-09-12 11:15:00,705954.038716904,7481447.01586102,"30",2022-09-12 13:55:00,705976.123015883,7481314.12579295,"FSSep15",7,125,160,2,"Sep","Suzano"
"SDSep22","Myrsine umbellata",2022-09-12 11:15:00,705954.038716904,7481447.01586102,"30",2022-09-12 14:05:00,705990.876887954,7481279.09699175,"FSSep16",8,160,170,2,"Sep","Suzano"
"SDSep23","Philodendron spp.",2022-09-12 11:30:00,705957.962362312,7481441.37683326,"31",2022-09-12 13:55:00,705976.123015883,7481314.12579295,"FSSep15",100,120,145,2,"Sep","Suzano"
"SDSep24","Philodendron spp.",2022-09-12 11:30:00,705957.962362312,7481441.37683326,"31",2022-09-12 14:05:00,705990.876887954,7481279.09699175,"FSSep16",100,154,155,2,"Sep","Suzano"
"SDDec25","Trichilia catigua",2022-12-07 07:25:00,705994.005048241,7481490.1143896,"38",2022-12-07 09:35:00,705934.159805609,7481468.02921359,"FSDec17",7,63,130,2,"Dec","Suzano"
"SDDec26","Trichilia catigua",2022-12-07 07:25:00,705994.005048241,7481490.1143896,"38",2022-12-07 10:15:00,705918.766124873,7481424.62201172,"FSDec18",8,97,170,2,"Dec","Suzano"
"SDDec27","Xylopia brasiliensis",2022-12-07 09:35:00,705934.159805609,7481468.02921359,"40",2022-12-07 11:35:00,705863.222139473,7481443.85772985,"FSDec19",7,74,120,2,"Dec","Suzano"
"SDDec28","Xylopia brasiliensis",2022-12-07 09:35:00,705934.159805609,7481468.02921359,"40",2022-12-07 12:15:00,705841.626983641,7481381.99802252,"FSDec20",7,122,160,2,"Dec","Suzano"
"SDDec29","Trichilia catigua",2022-12-07 09:50:00,705939.011934526,7481465.41145374,"41",2022-12-07 12:15:00,705841.626983641,7481381.99802252,"FSDec20",7,124,145,2,"Dec","Suzano"
"SDDec30","Pera glabrata",2022-12-07 12:15:00,705841.626983641,7481381.99802252,"44",2022-12-07 13:45:00,705903.732996934,7481376.20446406,"FSDec21",7,62,90,1,"Dec","Suzano"
"SDDec31","Pera glabrata",2022-12-07 12:15:00,705841.626983641,7481381.99802252,"44",2022-12-07 14:00:00,705914.145007666,7481379.61562032,"FSDec22",6,73,105,1,"Dec","Suzano"
"SDDec32","Pera glabrata",2022-12-07 12:15:00,705841.626983641,7481381.99802252,"44",2022-12-07 14:25:00,705920.221082871,7481375.52140394,"FSDec23",7,79,130,2,"Dec","Suzano"
"SDDec33","Rhipsalis teres",2022-12-07 12:30:00,705841.626983641,7481381.99802252,"45",2022-12-07 13:45:00,705903.732996934,7481376.20446406,"FSDec21",32,62,75,1,"Dec","Suzano"
"SDDec34","Rhipsalis teres",2022-12-07 12:30:00,705841.626983641,7481381.99802252,"45",2022-12-07 14:00:00,705914.145007666,7481379.61562032,"FSDec22",44,73,90,1,"Dec","Suzano"
"SDDec35","Rhipsalis teres",2022-12-07 12:30:00,705841.626983641,7481381.99802252,"45",2022-12-07 14:25:00,705920.221082871,7481375.52140394,"FSDec23",28,79,115,1,"Dec","Suzano"
"SDDec36","Xylopia brasiliensis",2022-12-07 15:15:00,705938.012776778,7481374.61463969,"47",2022-12-07 17:25:00,706020.173962396,7481329.98722839,"FSDec24",8,92,130,2,"Dec","Suzano"
"SDDec37","Xylopia brasiliensis",2022-12-07 15:15:00,705938.012776778,7481374.61463969,"47",2022-12-07 17:25:00,706020.173962396,7481329.98722839,"FSDec25",7,92,130,2,"Dec","Suzano"
"SDDec38","Xylopia brasiliensis",2022-12-07 17:05:00,706019.226412571,7481346.09528566,"49",2022-12-08 07:35:00,706043.340086559,7481279.90771318,"FSDec26",7,66,870,14,"Dec","Suzano"
"SDDec39","Xylopia brasiliensis",2022-12-07 17:05:00,706019.226412571,7481346.09528566,"49",2022-12-08 08:20:00,705988.545896448,7481257.33010357,"FSDec27",7,88,915,15,"Dec","Suzano"
