"id_day_all","x","y","id_month","POSIXct","behavior","species","id","group"
"2",371348.437101024,7499357.87739406,"Dec","2017-12-03 07:55:00","Frugivory","Psidium longipetiolatum","12.0","Taquara"
"2",371370.858906456,7499342.56147561,"Dec","2017-12-03 08:00:00","Frugivory","Psidium longipetiolatum","13.0","Taquara"
"2",371370.858906456,7499342.56147561,"Dec","2017-12-03 08:05:00","Frugivory","Psidium longipetiolatum","13.0","Taquara"
"2",371369.421290471,7499310.30307252,"Dec","2017-12-03 08:10:00","Locomotion",NA,NA,"Taquara"
"2",371370.1877267,7499270.3304364,"Dec","2017-12-03 08:15:00","Locomotion",NA,NA,"Taquara"
"2",371374.958541053,7499223.09381956,"Dec","2017-12-03 08:20:00","Locomotion",NA,NA,"Taquara"
"2",371369.785605198,7499179.16395958,"Dec","2017-12-03 08:25:00","Locomotion",NA,NA,"Taquara"
"2",371360.448722347,7499145.71427732,"Dec","2017-12-03 08:30:00","Inactive",NA,NA,"Taquara"
"2",371331.799958086,7499126.36540885,"Dec","2017-12-03 08:35:00","Locomotion",NA,NA,"Taquara"
"2",371326.942247009,7499080.41972768,"Dec","2017-12-03 08:40:00","Locomotion",NA,NA,"Taquara"
"2",371342.720818072,7499050.67316012,"Dec","2017-12-03 08:45:00","Locomotion",NA,NA,"Taquara"
"2",371395.884433089,7499046.79494281,"Dec","2017-12-03 08:50:00","Locomotion",NA,NA,"Taquara"
"2",371458.574093706,7499062.41139705,"Dec","2017-12-03 08:55:00","Locomotion",NA,NA,"Taquara"
"2",371487.088606,7499061.25562377,"Dec","2017-12-03 09:00:00","Foraging",NA,NA,"Taquara"
"2",371487.285303714,7499083.14124001,"Dec","2017-12-03 09:05:00","Foraging",NA,NA,"Taquara"
"2",371507.053106577,7499098.85341459,"Dec","2017-12-03 09:10:00","Gummivory","Enterolobium contortisiliquum","f17_g","Taquara"
"2",371507.053106577,7499098.85341459,"Dec","2017-12-03 09:15:00","Gummivory","Enterolobium contortisiliquum","f17_g","Taquara"
"2",371507.053106577,7499098.85341459,"Dec","2017-12-03 09:20:00","Gummivory","Enterolobium contortisiliquum","f17_g","Taquara"
"2",371507.053106577,7499098.85341459,"Dec","2017-12-03 09:25:00","Gummivory","Enterolobium contortisiliquum","f17_g","Taquara"
"2",371551.480373116,7499093.33797141,"Dec","2017-12-03 09:30:00","Locomotion",NA,NA,"Taquara"
"2",371609.186397217,7499087.2860135,"Dec","2017-12-03 09:35:00","Locomotion",NA,NA,"Taquara"
"2",371634.04315953,7499086.27866712,"Dec","2017-12-03 09:40:00","Inactive",NA,NA,"Taquara"
"2",371675.976166844,7499086.43964891,"Dec","2017-12-03 09:45:00","Locomotion",NA,NA,"Taquara"
"2",371717.943409051,7499079.32202378,"Dec","2017-12-03 09:50:00","Locomotion",NA,NA,"Taquara"
"2",371717.943409051,7499079.32202378,"Dec","2017-12-03 09:55:00","Inactive",NA,NA,"Taquara"
"2",371762.580829777,7499068.94488396,"Dec","2017-12-03 10:00:00","Locomotion",NA,NA,"Taquara"
"2",371828.131392826,7499057.0873872,"Dec","2017-12-03 10:05:00","Locomotion",NA,NA,"Taquara"
"2",371880.181059896,7499060.87997046,"Dec","2017-12-03 10:10:00","Locomotion",NA,NA,"Taquara"
"2",371951.566272452,7499060.2081503,"Dec","2017-12-03 10:15:00","Locomotion",NA,NA,"Taquara"
"2",371980.865112984,7499070.47884811,"Dec","2017-12-03 10:20:00","Inactive",NA,NA,"Taquara"
"2",371980.865112984,7499070.47884811,"Dec","2017-12-03 10:25:00","Descanso",NA,NA,"Taquara"
"2",371980.865112984,7499070.47884811,"Dec","2017-12-03 10:30:00","Descanso",NA,NA,"Taquara"
"2",371980.865112984,7499070.47884811,"Dec","2017-12-03 10:35:00","Descanso",NA,NA,"Taquara"
"2",371980.865112984,7499070.47884811,"Dec","2017-12-03 10:40:00","Descanso",NA,NA,"Taquara"
"2",371980.865112984,7499070.47884811,"Dec","2017-12-03 10:45:00","Foraging",NA,NA,"Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 10:50:00","Frugivory","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 10:55:00","Frugivory","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:00:00","Frugivory","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:05:00","Inactive","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:10:00","Descanso","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:15:00","Descanso","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:20:00","Descanso","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:25:00","Descanso","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:30:00","Descanso","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:35:00","Descanso","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:40:00","Descanso","Eugenia pyriformis","14.0","Taquara"
"2",372008.070141809,7499073.22956191,"Dec","2017-12-03 11:45:00","Interação social","Eugenia pyriformis","14.0","Taquara"
"2",372060.092474398,7499084.48497305,"Dec","2017-12-03 11:50:00","Locomotion",NA,NA,"Taquara"
"2",372102.760836492,7499092.22642992,"Dec","2017-12-03 11:55:00","Locomotion",NA,NA,"Taquara"
"2",372163.044242524,7499104.94444313,"Dec","2017-12-03 12:00:00","Locomotion",NA,NA,"Taquara"
"2",372229.312071373,7499109.84323712,"Dec","2017-12-03 12:05:00","Locomotion",NA,NA,"Taquara"
"2",372266.428206008,7499117.86010295,"Dec","2017-12-03 12:10:00","Locomotion",NA,NA,"Taquara"
"2",372331.028198185,7499128.49314686,"Dec","2017-12-03 12:15:00","Locomotion",NA,NA,"Taquara"
"2",372389.895913678,7499139.53653341,"Dec","2017-12-03 12:20:00","Locomotion",NA,NA,"Taquara"
"2",372439.609123998,7499162.72476032,"Dec","2017-12-03 12:25:00","Locomotion",NA,NA,"Taquara"
"2",372471.918436985,7499184.83785592,"Dec","2017-12-03 12:30:00","Locomotion",NA,NA,"Taquara"
"2",372507.197256848,7499222.93261594,"Dec","2017-12-03 12:35:00","Locomotion",NA,NA,"Taquara"
"2",372531.00754746,7499262.07336493,"Dec","2017-12-03 12:40:00","Locomotion",NA,NA,"Taquara"
"2",372565.75109134,7499313.26726412,"Dec","2017-12-03 12:45:00","Locomotion",NA,NA,"Taquara"
"2",372582.439305893,7499324.65750388,"Dec","2017-12-03 12:50:00","Frugivory","Psidium longipetiolatum","15.0","Taquara"
"2",372582.439305893,7499324.65750388,"Dec","2017-12-03 12:55:00","Frugivory","Psidium longipetiolatum","15.0","Taquara"
"2",372591.907511498,7499348.83011507,"Dec","2017-12-03 13:00:00","Frugivory","Psidium longipetiolatum","16.0","Taquara"
"2",372591.907511498,7499348.83011507,"Dec","2017-12-03 13:05:00","Frugivory","Psidium longipetiolatum","16.0","Taquara"
"2",372629.476134756,7499399.19036646,"Dec","2017-12-03 13:10:00","Locomotion",NA,NA,"Taquara"
"2",372651.969580324,7499458.18426015,"Dec","2017-12-03 13:15:00","Locomotion",NA,NA,"Taquara"
"2",372666.787360072,7499520.85775379,"Dec","2017-12-03 13:20:00","Locomotion",NA,NA,"Taquara"
"2",372672.359097831,7499596.79726552,"Dec","2017-12-03 13:25:00","Locomotion",NA,NA,"Taquara"
"2",372674.246009687,7499621.96526748,"Dec","2017-12-03 13:30:00","Inactive",NA,NA,"Taquara"
"2",372674.246009687,7499621.96526748,"Dec","2017-12-03 13:35:00","Descanso",NA,NA,"Taquara"
"2",372674.246009687,7499621.96526748,"Dec","2017-12-03 13:40:00","Descanso",NA,NA,"Taquara"
"2",372674.246009687,7499621.96526748,"Dec","2017-12-03 13:45:00","Descanso",NA,NA,"Taquara"
"2",372679.276034366,7499683.81111175,"Dec","2017-12-03 13:50:00","Locomotion",NA,NA,"Taquara"
"2",372676.015079199,7499746.15935611,"Dec","2017-12-03 13:55:00","Locomotion",NA,NA,"Taquara"
"2",372676.313585537,7499828.3671712,"Dec","2017-12-03 14:00:00","Locomotion",NA,NA,"Taquara"
"2",372672.973652134,7499892.6722838,"Dec","2017-12-03 14:05:00","Locomotion",NA,NA,"Taquara"
"2",372667.772468022,7499935.02050079,"Dec","2017-12-03 14:10:00","Locomotion",NA,NA,"Taquara"
"2",372663.182316614,7499987.58662537,"Dec","2017-12-03 14:15:00","Locomotion",NA,NA,"Taquara"
"2",372659.801030134,7500060.32494165,"Dec","2017-12-03 14:20:00","Locomotion",NA,NA,"Taquara"
"2",372640.662446521,7500129.03493031,"Dec","2017-12-03 14:25:00","Locomotion",NA,NA,"Taquara"
"2",372639.002924483,7500169.87909956,"Dec","2017-12-03 14:30:00","Locomotion",NA,NA,"Taquara"
"2",372633.80012675,7500228.23521248,"Dec","2017-12-03 14:35:00","Inactive",NA,NA,"Taquara"
"2",372633.80012675,7500228.23521248,"Dec","2017-12-03 14:40:00","Inactive",NA,NA,"Taquara"
"2",372627.714500481,7500274.80667821,"Dec","2017-12-03 14:45:00","Foraging",NA,NA,"Taquara"
"2",372608.262150699,7500288.59570825,"Dec","2017-12-03 14:50:00","Foraging",NA,NA,"Taquara"
"2",372589.169755925,7500268.98231955,"Dec","2017-12-03 14:55:00","Foraging",NA,NA,"Taquara"
"2",372576.239035524,7500236.57549567,"Dec","2017-12-03 15:00:00","Foraging",NA,NA,"Taquara"
"2",372575.196668809,7500216.53975658,"Dec","2017-12-03 15:05:00","Frugivory","Trichilia catigua","17.0","Taquara"
"2",372575.196668809,7500216.53975658,"Dec","2017-12-03 15:10:00","Frugivory","Trichilia catigua","17.0","Taquara"
"2",372576.22120048,7500193.84620567,"Dec","2017-12-03 15:15:00","Frugivory","Eugenia pyriformis","18.0","Taquara"
"2",372576.22120048,7500193.84620567,"Dec","2017-12-03 15:20:00","Frugivory","Eugenia pyriformis","18.0","Taquara"
"2",372547.463276959,7500166.32112718,"Dec","2017-12-03 15:25:00","Locomotion",NA,NA,"Taquara"
"2",372515.453772424,7500168.19948014,"Dec","2017-12-03 15:30:00","Locomotion",NA,NA,"Taquara"
"2",372472.358159556,7500187.20139107,"Dec","2017-12-03 15:35:00","Locomotion",NA,NA,"Taquara"
"2",372411.527020712,7500210.09126666,"Dec","2017-12-03 15:40:00","Locomotion",NA,NA,"Taquara"
"2",372370.910491492,7500227.03311425,"Dec","2017-12-03 15:45:00","Locomotion",NA,NA,"Taquara"
"2",372321.832316996,7500267.00282255,"Dec","2017-12-03 15:50:00","Locomotion",NA,NA,"Taquara"
"2",372281.102653918,7500304.76335076,"Dec","2017-12-03 15:55:00","Locomotion",NA,NA,"Taquara"
"2",372263.64024424,7500332.36540811,"Dec","2017-12-03 16:00:00","Inactive",NA,NA,"Taquara"
"2",372263.64024424,7500332.36540811,"Dec","2017-12-03 16:05:00","Inactive",NA,NA,"Taquara"
"2",372263.64024424,7500332.36540811,"Dec","2017-12-03 16:10:00","Descanso",NA,NA,"Taquara"
"2",372263.64024424,7500332.36540811,"Dec","2017-12-03 16:15:00","Descanso",NA,NA,"Taquara"
"2",372263.64024424,7500332.36540811,"Dec","2017-12-03 16:20:00","Interação social",NA,NA,"Taquara"
"2",372263.64024424,7500332.36540811,"Dec","2017-12-03 16:25:00","Interação social",NA,NA,"Taquara"
"2",372252.143754289,7500373.63910715,"Dec","2017-12-03 16:30:00","Locomotion",NA,NA,"Taquara"
"2",372213.403779988,7500410.19038983,"Dec","2017-12-03 16:35:00","Locomotion",NA,NA,"Taquara"
"2",372165.101769835,7500451.89224709,"Dec","2017-12-03 16:40:00","Locomotion",NA,NA,"Taquara"
"2",372104.178962425,7500470.67359876,"Dec","2017-12-03 16:45:00","Locomotion",NA,NA,"Taquara"
"2",372083.252356298,7500437.2030975,"Dec","2017-12-03 16:50:00","Foraging",NA,NA,"Taquara"
"2",372092.934323053,7500394.26351289,"Dec","2017-12-03 16:55:00","Foraging",NA,NA,"Taquara"
"2",372114.025528699,7500402.83215308,"Dec","2017-12-03 17:00:00","Foraging",NA,NA,"Taquara"
"2",372119.855922849,7500426.82630433,"Dec","2017-12-03 17:05:00","Frugivory","Trichilia catigua","19.0","Taquara"
"2",372119.855922849,7500426.82630433,"Dec","2017-12-03 17:10:00","Frugivory","Trichilia catigua","19.0","Taquara"
"2",372119.855922849,7500426.82630433,"Dec","2017-12-03 17:15:00","Frugivory","Trichilia catigua","19.0","Taquara"
"2",372147.236061065,7500396.92887196,"Dec","2017-12-03 17:20:00","Locomotion",NA,NA,"Taquara"
"2",372162.39350423,7500361.35687509,"Dec","2017-12-03 17:25:00","Locomotion",NA,NA,"Taquara"
"2",372174.42222665,7500282.684118,"Dec","2017-12-03 17:30:00","Locomotion",NA,NA,"Taquara"
"2",372186.223246304,7500232.03609772,"Dec","2017-12-03 17:35:00","Foraging",NA,NA,"Taquara"
"2",372212.627266399,7500224.20806497,"Dec","2017-12-03 17:40:00","Foraging",NA,NA,"Taquara"
"2",372233.198128257,7500233.38892509,"Dec","2017-12-03 17:45:00","Frugivory","Psidium longipetiolatum","f01_f","Taquara"
"2",372233.198128257,7500233.38892509,"Dec","2017-12-03 17:50:00","Frugivory","Psidium longipetiolatum","f01_f","Taquara"
"2",372233.198128257,7500233.38892509,"Dec","2017-12-03 17:55:00","Frugivory","Psidium longipetiolatum","f01_f","Taquara"
"2",372247.399341715,7500190.76485601,"Dec","2017-12-03 18:00:00","Locomotion",NA,NA,"Taquara"
"2",372240.815268885,7500131.02061768,"Dec","2017-12-03 18:05:00","Locomotion",NA,NA,"Taquara"
"2",372231.745240626,7500100.14922454,"Dec","2017-12-03 18:10:00","Locomotion",NA,NA,"Taquara"
"2",372205.242594058,7500048.58826161,"Dec","2017-12-03 18:15:00","Locomotion",NA,NA,"Taquara"
"2",372179.229837371,7500024.95611734,"Dec","2017-12-03 18:20:00","Inactive",NA,NA,"Taquara"
"2",372179.229837371,7500024.95611734,"Dec","2017-12-03 18:25:00","Inactive",NA,NA,"Taquara"
"2",372133.302767753,7499999.26109249,"Dec","2017-12-03 18:30:00","Foraging",NA,NA,"Taquara"
"2",372084.797284128,7499997.72905784,"Dec","2017-12-03 18:35:00","Foraging",NA,NA,"Taquara"
"2",372036.224831649,7500008.39991821,"Dec","2017-12-03 18:40:00","Foraging",NA,NA,"Taquara"
"2",371972.859401928,7500035.36133104,"Dec","2017-12-03 18:45:00","Foraging",NA,NA,"Taquara"
"2",371915.120955237,7500041.32932012,"Dec","2017-12-03 18:50:00","Frugivory","Psidium longipetiolatum","20.0","Taquara"
"2",371915.120955237,7500041.32932012,"Dec","2017-12-03 18:55:00","Frugivory","Psidium longipetiolatum","20.0","Taquara"
"2",371915.120955237,7500041.32932012,"Dec","2017-12-03 19:00:00","Frugivory","Psidium longipetiolatum","20.0","Taquara"
"2",371856.253466989,7500061.08674966,"Dec","2017-12-03 19:05:00","Locomotion",NA,NA,"Taquara"
"2",371808.8794317,7500074.07767028,"Dec","2017-12-03 19:10:00","Locomotion",NA,NA,"Taquara"
"2",371808.8794317,7500074.07767028,"Dec","2017-12-03 19:15:00","Inactive",NA,NA,"Taquara"
"2",371747.826485653,7500114.16795821,"Dec","2017-12-03 19:20:00","Locomotion",NA,NA,"Taquara"
"2",371746.996256121,7500185.47279518,"Dec","2017-12-03 19:25:00","Locomotion",NA,NA,"Taquara"
"2",371753.306534359,7500234.4696297,"Dec","2017-12-03 19:30:00","Locomotion",NA,NA,"Taquara"
"2",371790.80757089,7500255.77053737,"Dec","2017-12-03 19:35:00","Locomotion",NA,NA,"Taquara"
"2",371817.43837418,7500257.73497672,"Dec","2017-12-03 19:40:00","Frugivory","Trichilia catigua","21.0","Taquara"
"2",371843.953584347,7500259.75376286,"Dec","2017-12-03 19:45:00","Gummivory","Unknown","f18_g","Taquara"
"2",371843.953584347,7500259.75376286,"Dec","2017-12-03 19:50:00","Gummivory","Unknown","f18_g","Taquara"
"2",371863.990673963,7500271.77064389,"Dec","2017-12-03 19:55:00","Frugivory","Psidium longipetiolatum","22.0","Taquara"
"2",371863.990673963,7500271.77064389,"Dec","2017-12-03 20:00:00","Frugivory","Psidium longipetiolatum","22.0","Taquara"
"2",371863.990673963,7500271.77064389,"Dec","2017-12-03 20:05:00","Frugivory","Psidium longipetiolatum","22.0","Taquara"
"2",371892.730174446,7500296.59200392,"Dec","2017-12-03 20:10:00","Locomotion",NA,NA,"Taquara"
"2",371916.511191193,7500315.04639749,"Dec","2017-12-03 20:15:00","Locomotion",NA,NA,"Taquara"
"2",371931.794492262,7500343.56508054,"Dec","2017-12-03 20:20:00","Locomotion",NA,NA,"Taquara"
"2",371895.193097801,7500355.77718525,"Dec","2017-12-03 20:25:00","Locomotion","Unknown","SS02","Taquara"
"2",371895.193097801,7500355.77718525,"Dec","2017-12-03 20:30:00","Sleeping site","Unknown","SS02","Taquara"
"3",371895.193097801,7500355.77718525,"Jan","2018-01-27 08:05:00","Sleeping site","Unknown","SS02","Taquara"
"3",371895.193097801,7500355.77718525,"Jan","2018-01-27 08:10:00","Foraging","Unknown","SS02","Taquara"
"3",371867.845596455,7500333.89160594,"Jan","2018-01-27 08:15:00","Foraging",NA,NA,"Taquara"
"3",371823.500018062,7500312.27567375,"Jan","2018-01-27 08:20:00","Frugivory","Campomanesia xanthocarpa","23.0","Taquara"
"3",371823.500018062,7500312.27567375,"Jan","2018-01-27 08:25:00","Frugivory","Campomanesia xanthocarpa","23.0","Taquara"
"3",371823.500018062,7500312.27567375,"Jan","2018-01-27 08:30:00","Frugivory","Campomanesia xanthocarpa","23.0","Taquara"
"3",371784.525296974,7500307.47317041,"Jan","2018-01-27 08:35:00","Frugivory","Campomanesia xanthocarpa","25.0","Taquara"
"3",371784.525296974,7500307.47317041,"Jan","2018-01-27 08:40:00","Frugivory","Campomanesia xanthocarpa","25.0","Taquara"
"3",371735.765049395,7500303.21755016,"Jan","2018-01-27 08:45:00","Inactive",NA,NA,"Taquara"
"3",371735.765049395,7500303.21755016,"Jan","2018-01-27 08:50:00","Descanso",NA,NA,"Taquara"
"3",371735.765049395,7500303.21755016,"Jan","2018-01-27 08:55:00","Descanso",NA,NA,"Taquara"
"3",371735.765049395,7500303.21755016,"Jan","2018-01-27 09:00:00","Descanso",NA,NA,"Taquara"
"3",371735.765049395,7500303.21755016,"Jan","2018-01-27 09:05:00","Descanso",NA,NA,"Taquara"
"3",371689.208057985,7500303.24628617,"Jan","2018-01-27 09:10:00","Locomotion",NA,NA,"Taquara"
"3",371640.518419817,7500296.82304312,"Jan","2018-01-27 09:15:00","Locomotion",NA,NA,"Taquara"
"3",371594.63755706,7500287.81349643,"Jan","2018-01-27 09:20:00","Locomotion",NA,NA,"Taquara"
"3",371536.549071922,7500265.12822614,"Jan","2018-01-27 09:25:00","Locomotion",NA,NA,"Taquara"
"3",371510.38,7500254.08,"Jan","2018-01-27 09:30:00","Locomotion",NA,NA,"Taquara"
"3",371479.025035142,7500242.57921745,"Jan","2018-01-27 09:35:00","Locomotion",NA,NA,"Taquara"
"3",371436.911484873,7500225.69421942,"Jan","2018-01-27 09:40:00","Locomotion",NA,NA,"Taquara"
"3",371395.105463383,7500203.9034331,"Jan","2018-01-27 09:45:00","Locomotion",NA,NA,"Taquara"
"3",371355.780136534,7500182.86078864,"Jan","2018-01-27 09:50:00","Locomotion",NA,NA,"Taquara"
"3",371316.480272192,7500164.7966381,"Jan","2018-01-27 09:55:00","Locomotion",NA,NA,"Taquara"
"3",371262.384210051,7500144.71917138,"Jan","2018-01-27 10:00:00","Locomotion",NA,NA,"Taquara"
"3",371218.220984835,7500127.49301512,"Jan","2018-01-27 10:05:00","Locomotion",NA,NA,"Taquara"
"3",371180.519740126,7500123.89099745,"Jan","2018-01-27 10:10:00","Locomotion",NA,NA,"Taquara"
"3",371128.71306284,7500109.96954278,"Jan","2018-01-27 10:15:00","Frugivory","Psidium longipetiolatum","26.0","Taquara"
"3",371128.71306284,7500109.96954278,"Jan","2018-01-27 10:20:00","Frugivory","Psidium longipetiolatum","26.0","Taquara"
"3",371128.71306284,7500109.96954278,"Jan","2018-01-27 10:25:00","Frugivory","Psidium longipetiolatum","26.0","Taquara"
"3",371128.71306284,7500109.96954278,"Jan","2018-01-27 10:30:00","Frugivory","Psidium longipetiolatum","26.0","Taquara"
"3",371090.792292782,7500096.41940221,"Jan","2018-01-27 10:35:00","Inactive",NA,NA,"Taquara"
"3",371090.792292782,7500096.41940221,"Jan","2018-01-27 10:40:00","Descanso",NA,NA,"Taquara"
"3",371090.792292782,7500096.41940221,"Jan","2018-01-27 10:45:00","Descanso",NA,NA,"Taquara"
"3",371055.414809951,7500071.406602,"Jan","2018-01-27 10:50:00","Locomotion",NA,NA,"Taquara"
"3",371023.010650997,7500044.061496,"Jan","2018-01-27 10:55:00","Locomotion",NA,NA,"Taquara"
"3",371006.937983995,7500009.52853058,"Jan","2018-01-27 11:00:00","Locomotion",NA,NA,"Taquara"
"3",370990.455869884,7499966.24846653,"Jan","2018-01-27 11:05:00","Locomotion",NA,NA,"Taquara"
"3",370959.273375466,7499957.69839886,"Jan","2018-01-27 11:10:00","Foraging",NA,NA,"Taquara"
"3",370933.479827457,7499944.76372162,"Jan","2018-01-27 11:15:00","Foraging",NA,NA,"Taquara"
"3",370919.809482946,7499918.10099524,"Jan","2018-01-27 11:20:00","Foraging",NA,NA,"Taquara"
"3",370904.471262556,7499889.53972854,"Jan","2018-01-27 11:25:00","Frugivory","Campomanesia xanthocarpa","27.0","Taquara"
"3",370904.471262556,7499889.53972854,"Jan","2018-01-27 11:30:00","Frugivory","Campomanesia xanthocarpa","27.0","Taquara"
"3",370904.471262556,7499889.53972854,"Jan","2018-01-27 11:35:00","Frugivory","Campomanesia xanthocarpa","27.0","Taquara"
"3",370904.471262556,7499889.53972854,"Jan","2018-01-27 11:40:00","Frugivory","Campomanesia xanthocarpa","27.0","Taquara"
"3",370892.958170012,7499865.52144976,"Jan","2018-01-27 11:45:00","Inactive",NA,NA,"Taquara"
"3",370892.958170012,7499865.52144976,"Jan","2018-01-27 11:50:00","Inactive",NA,NA,"Taquara"
"3",370892.958170012,7499865.52144976,"Jan","2018-01-27 11:55:00","Descanso",NA,NA,"Taquara"
"3",370892.958170012,7499865.52144976,"Jan","2018-01-27 12:00:00","Descanso",NA,NA,"Taquara"
"3",370892.958170012,7499865.52144976,"Jan","2018-01-27 12:05:00","Descanso",NA,NA,"Taquara"
"3",370857.711755042,7499837.86633306,"Jan","2018-01-27 12:10:00","Locomotion",NA,NA,"Taquara"
"3",370818.834889175,7499810.64775665,"Jan","2018-01-27 12:15:00","Locomotion",NA,NA,"Taquara"
"3",370796.276516386,7499785.44896847,"Jan","2018-01-27 12:20:00","Locomotion",NA,NA,"Taquara"
"3",370766.749949258,7499771.00880227,"Jan","2018-01-27 12:25:00","Locomotion",NA,NA,"Taquara"
"3",370766.749949258,7499771.00880227,"Jan","2018-01-27 12:30:00","Descanso",NA,NA,"Taquara"
"3",370766.749949258,7499771.00880227,"Jan","2018-01-27 12:35:00","Descanso",NA,NA,"Taquara"
"3",370766.749949258,7499771.00880227,"Jan","2018-01-27 12:40:00","Interação social",NA,NA,"Taquara"
