ticks day timestep x y energy status action
 4195 39 15 781646.26 7407977.55 70.6 "hungry" "search feeding tree" 
 4196 39 16 781646.26 7407977.55 69 "hungry" "on feeding tree" 
 4197 39 17 781646.26 7407977.55 76 "hungry" "on feeding tree" 
 4198 39 18 781646.26 7407977.55 83 "hungry" "on feeding tree" 
 4199 39 19 781648.89 7407957.92 81.4 "hungry" "search feeding tree" 
 4200 39 20 781648.89 7407957.92 79.8 "hungry" "on feeding tree" 
 4201 39 21 781648.89 7407957.92 86.8 "hungry" "on feeding tree" 
 4202 39 22 781648.55 7407938.13 85.2 "hungry" "search feeding tree" 
 4203 39 23 781648.55 7407938.13 83.6 "hungry" "on feeding tree" 
 4204 39 24 781648.89 7407957.92 82 "hungry" "search feeding tree" 
 4205 39 25 781648.89 7407957.92 80.4 "hungry" "on feeding tree" 
 4206 39 26 781648.89 7407957.92 87.4 "hungry" "on feeding tree" 
 4207 39 27 781648.89 7407957.92 94.4 "hungry" "on feeding tree" 
 4208 39 28 781648.89 7407957.92 101.4 "hungry" "on feeding tree" 
 4209 39 29 781648.55 7407938.13 99.8 "hungry" "search feeding tree" 
 4210 39 30 781648.55 7407938.13 98.2 "hungry" "on feeding tree" 
 4211 39 31 781648.55 7407938.13 105.2 "hungry" "on feeding tree" 
 4212 39 32 781643.33 7407919.02 103.6 "hungry" "search feeding tree" 
 4213 39 33 781643.33 7407919.02 102 "hungry" "on feeding tree" 
 4214 39 34 781643.33 7407919.02 109 "hungry" "on feeding tree" 
 4215 39 35 781643.33 7407919.02 116 "hungry" "on feeding tree" 
 4216 39 36 781648.55 7407938.13 114.4 "hungry" "search feeding tree" 
 4217 39 37 781648.55 7407938.13 112.8 "hungry" "on feeding tree" 
 4218 39 38 781648.55 7407938.13 119.8 "hungry" "on feeding tree" 
 4219 39 39 781648.55 7407938.13 126.8 "hungry" "on feeding tree" 
 4220 39 40 781648.55 7407938.13 133.8 "hungry" "on feeding tree" 
 4221 39 41 781648.55 7407938.13 140.8 "hungry" "on feeding tree" 
 4222 39 42 781643.33 7407919.02 139.2 "hungry" "search feeding tree" 
 4223 39 43 781643.33 7407919.02 137.6 "hungry" "on feeding tree" 
 4224 39 44 781643.33 7407919.02 144.6 "hungry" "on feeding tree" 
 4225 39 45 781643.33 7407919.02 151.6 "hungry" "on feeding tree" 
 4226 39 46 781647.06 7407932.67 155.7 "forage" "forage" 
 4227 39 47 781659.34 7407939.68 159.8 "forage" "forage" 
 4228 39 48 781645.7 7407943.41 163.9 "forage" "forage" 
 4229 39 49 781652.71 7407931.12 168 "forage" "forage" 
 4230 39 50 781659.72 7407918.84 172.1 "forage" "forage" 
 4231 39 51 781655.99 7407905.19 176.2 "forage" "forage" 
 4232 39 52 781643.71 7407898.19 180.3 "forage" "forage" 
 4233 39 53 781639.98 7407884.54 184.4 "forage" "forage" 
 4234 39 54 781633.71 7407861.62 182.8 "resting" "to resting tree" 
 4235 39 55 781633.71 7407861.62 181.2 "resting" "on resting tree" 
 4236 39 56 781633.71 7407861.62 180.2 "resting" "on resting tree" 
 4237 39 57 781633.71 7407861.62 179.2 "resting" "on resting tree" 
 4238 39 58 781633.71 7407861.62 178.2 "resting" "on resting tree" 
 4239 39 59 781633.71 7407861.62 177.2 "resting" "on resting tree" 
 4240 39 60 781633.71 7407861.62 176.2 "resting" "on resting tree" 
 4241 39 61 781633.71 7407861.62 175.2 "resting" "on resting tree" 
 4242 39 62 781633.71 7407861.62 174.2 "resting" "on resting tree" 
 4243 39 63 781633.71 7407861.62 173.2 "resting" "on resting tree" 
 4244 39 64 781633.71 7407861.62 172.2 "resting" "on resting tree" 
 4245 39 65 781633.71 7407861.62 171.2 "resting" "on resting tree" 
 4246 39 66 781633.71 7407861.62 170.2 "resting" "on resting tree" 
 4247 39 67 781647.35 7407857.89 174.3 "forage" "forage" 
 4248 39 68 781654.36 7407845.61 178.4 "forage" "forage" 
 4249 39 69 781647.35 7407857.89 182.5 "forage" "forage" 
 4250 39 70 781651.08 7407871.53 186.6 "forage" "forage" 
 4251 39 71 781664.73 7407867.8 190.7 "forage" "forage" 
 4252 39 72 781678.37 7407864.07 194.8 "forage" "forage" 
 4253 39 73 781701.29 7407857.81 193.2 "resting" "to resting tree" 
 4254 39 74 781701.29 7407857.81 191.6 "resting" "on resting tree" 
 4255 39 75 781701.29 7407857.81 190.6 "resting" "on resting tree" 
 4256 39 76 781701.29 7407857.81 189.6 "resting" "on resting tree" 
 4257 39 77 781705.02 7407871.45 193.7 "forage" "forage" 
 4258 39 78 781718.66 7407867.72 197.8 "forage" "forage" 
 4259 39 79 781722.39 7407881.36 201.9 "forage" "forage" 
 4260 39 80 781725.68 7407893.37 200.3 "resting" "to resting tree" 
 4261 39 81 781725.68 7407893.37 198.7 "resting" "on resting tree" 
 4262 39 82 781725.68 7407893.37 197.7 "resting" "on resting tree" 
 4263 39 83 781725.68 7407893.37 196.7 "resting" "on resting tree" 
 4264 39 84 781725.68 7407893.37 195.7 "resting" "on resting tree" 
 4265 39 85 781739.32 7407889.64 199.8 "forage" "forage" 
 4266 39 86 781751.6 7407896.65 203.9 "forage" "forage" 
 4267 39 87 781739.32 7407889.64 208 "forage" "forage" 
 4268 39 88 781727.03 7407882.63 212.1 "forage" "forage" 
 4269 39 89 781723.3 7407868.99 216.2 "forage" "forage" 
 4270 39 90 781719.57 7407855.34 220.3 "forage" "forage" 
 4271 39 91 781733.22 7407851.61 224.4 "forage" "forage" 
 4272 39 92 781726.21 7407863.9 228.5 "forage" "forage" 
 4273 39 93 781712.56 7407867.63 232.6 "forage" "forage" 
 4274 39 94 781719.57 7407855.34 236.7 "forage" "forage" 
 4275 39 95 781726.58 7407843.06 240.8 "forage" "forage" 
 4276 39 96 781730.31 7407856.7 244.9 "forage" "forage" 
 4277 39 97 781734.04 7407870.35 249 "forage" "forage" 
 4278 39 98 781737.77 7407883.99 253.1 "forage" "forage" 
 4279 39 99 781751.42 7407880.26 257.2 "forage" "forage" 
 4280 39 100 781763.7 7407887.27 261.3 "forage" "forage" 
 4281 39 101 781775.99 7407894.28 265.4 "forage" "forage" 
 4282 39 102 781778.93 7407895.96 263.8 "resting" "to resting tree" 
 4283 39 103 781778.93 7407895.96 262.2 "resting" "on resting tree" 
 4284 39 104 781778.93 7407895.96 261.2 "resting" "on resting tree" 
 4285 39 105 781778.93 7407895.96 260.2 "resting" "on resting tree" 
 4286 39 106 781778.93 7407895.96 259.2 "resting" "on resting tree" 
 4287 39 107 781778.93 7407895.96 258.2 "resting" "on resting tree" 
 4288 39 108 781778.93 7407895.96 257.2 "resting" "on resting tree" 
 4289 39 109 781778.93 7407895.96 257.2 "night" "" 
 4290 39 110 781864.93 7407945.03 255.6 "sleeping" "to sleeping tree" 
 4291 40 1 781872.3 7407949.24 254 "resting" "to resting tree" 
 4292 40 2 781861.03 7407965.52 48.4 "hungry" "search feeding tree" 
 4293 40 3 781861.03 7407965.52 46.8 "hungry" "on feeding tree" 
 4294 40 4 781861.03 7407965.52 50.8 "hungry" "on feeding tree" 
 4295 40 5 781861.03 7407965.52 54.8 "hungry" "on feeding tree" 
 4296 40 6 781861.03 7407965.52 58.8 "hungry" "on feeding tree" 
 4297 40 7 781857.92 7407945.96 57.2 "hungry" "search feeding tree" 
 4298 40 8 781857.92 7407945.96 55.6 "hungry" "on feeding tree" 
 4299 40 9 781857.92 7407945.96 59.6 "hungry" "on feeding tree" 
 4300 40 10 781861.03 7407965.52 58 "hungry" "search feeding tree" 
 4301 40 11 781861.03 7407965.52 56.4 "hungry" "on feeding tree" 
 4302 40 12 781861.03 7407965.52 60.4 "hungry" "on feeding tree" 
 4303 40 13 781857.92 7407945.96 58.8 "hungry" "search feeding tree" 
 4304 40 14 781857.92 7407945.96 57.2 "hungry" "on feeding tree" 
 4305 40 15 781857.92 7407945.96 61.2 "hungry" "on feeding tree" 
 4306 40 16 781861.03 7407965.52 59.6 "hungry" "search feeding tree" 
 4307 40 17 781861.03 7407965.52 58 "hungry" "on feeding tree" 
 4308 40 18 781861.03 7407965.52 62 "hungry" "on feeding tree" 
 4309 40 19 781861.03 7407965.52 66 "hungry" "on feeding tree" 
 4310 40 20 781861.03 7407965.52 70 "hungry" "on feeding tree" 
 4311 40 21 781845.91 7407952.72 68.4 "hungry" "search feeding tree" 
 4312 40 22 781845.91 7407952.72 66.8 "hungry" "on feeding tree" 
 4313 40 23 781845.91 7407952.72 70.8 "hungry" "on feeding tree" 
 4314 40 24 781861.03 7407965.52 69.2 "hungry" "search feeding tree" 
 4315 40 25 781861.03 7407965.52 67.6 "hungry" "on feeding tree" 
 4316 40 26 781861.03 7407965.52 71.6 "hungry" "on feeding tree" 
 4317 40 27 781861.03 7407965.52 75.6 "hungry" "on feeding tree" 
 4318 40 28 781845.91 7407952.72 74 "hungry" "search feeding tree" 
 4319 40 29 781845.91 7407952.72 72.4 "hungry" "on feeding tree" 
 4320 40 30 781845.91 7407952.72 76.4 "hungry" "on feeding tree" 
 4321 40 31 781845.91 7407952.72 80.4 "hungry" "on feeding tree" 
 4322 40 32 781845.91 7407952.72 84.4 "hungry" "on feeding tree" 
 4323 40 33 781861.03 7407965.52 82.8 "hungry" "search feeding tree" 
 4324 40 34 781861.03 7407965.52 81.2 "hungry" "on feeding tree" 
 4325 40 35 781861.03 7407965.52 85.2 "hungry" "on feeding tree" 
 4326 40 36 781861.03 7407965.52 89.2 "hungry" "on feeding tree" 
 4327 40 37 781857.92 7407945.96 87.6 "hungry" "search feeding tree" 
 4328 40 38 781857.92 7407945.96 86 "hungry" "on feeding tree" 
 4329 40 39 781857.92 7407945.96 90 "hungry" "on feeding tree" 
 4330 40 40 781857.92 7407945.96 94 "hungry" "on feeding tree" 
 4331 40 41 781857.92 7407945.96 98 "hungry" "on feeding tree" 
 4332 40 42 781861.03 7407965.52 96.4 "hungry" "search feeding tree" 
 4333 40 43 781861.03 7407965.52 94.8 "hungry" "on feeding tree" 
 4334 40 44 781861.03 7407965.52 98.8 "hungry" "on feeding tree" 
 4335 40 45 781861.03 7407965.52 102.8 "hungry" "on feeding tree" 
 4336 40 46 781861.03 7407965.52 106.8 "hungry" "on feeding tree" 
 4337 40 47 781857.92 7407945.96 105.2 "hungry" "search feeding tree" 
 4338 40 48 781857.92 7407945.96 103.6 "hungry" "on feeding tree" 
 4339 40 49 781857.92 7407945.96 107.6 "hungry" "on feeding tree" 
 4340 40 50 781861.03 7407965.52 106 "hungry" "search feeding tree" 
 4341 40 51 781861.03 7407965.52 104.4 "hungry" "on feeding tree" 
 4342 40 52 781861.03 7407965.52 108.4 "hungry" "on feeding tree" 
 4343 40 53 781861.03 7407965.52 112.4 "hungry" "on feeding tree" 
 4344 40 54 781845.91 7407952.72 110.8 "hungry" "search feeding tree" 
 4345 40 55 781845.91 7407952.72 109.2 "hungry" "on feeding tree" 
 4346 40 56 781845.91 7407952.72 113.2 "hungry" "on feeding tree" 
 4347 40 57 781845.91 7407952.72 117.2 "hungry" "on feeding tree" 
 4348 40 58 781845.91 7407952.72 121.2 "hungry" "on feeding tree" 
 4349 40 59 781861.03 7407965.52 119.6 "hungry" "search feeding tree" 
 4350 40 60 781861.03 7407965.52 118 "hungry" "on feeding tree" 
 4351 40 61 781861.03 7407965.52 122 "hungry" "on feeding tree" 
 4352 40 62 781857.92 7407945.96 120.4 "hungry" "search feeding tree" 
 4353 40 63 781857.92 7407945.96 118.8 "hungry" "on feeding tree" 
 4354 40 64 781857.92 7407945.96 122.8 "hungry" "on feeding tree" 
 4355 40 65 781877.68 7407947.23 121.2 "hungry" "search feeding tree" 
 4356 40 66 781877.68 7407947.23 119.6 "hungry" "on feeding tree" 
 4357 40 67 781877.68 7407947.23 123.6 "hungry" "on feeding tree" 
 4358 40 68 781877.68 7407947.23 127.6 "hungry" "on feeding tree" 
 4359 40 69 781860.6 7407957.24 126 "hungry" "search feeding tree" 
 4360 40 70 781860.6 7407957.24 124.4 "hungry" "on feeding tree" 
 4361 40 71 781852.2 7407939.31 122.8 "hungry" "search feeding tree" 
 4362 40 72 781852.2 7407939.31 121.2 "hungry" "on feeding tree" 
 4363 40 73 781852.2 7407939.31 125.2 "hungry" "on feeding tree" 
 4364 40 74 781852.2 7407939.31 129.2 "hungry" "on feeding tree" 
 4365 40 75 781852.2 7407939.31 133.2 "hungry" "on feeding tree" 
 4366 40 76 781836.84 7407951.81 131.6 "hungry" "search feeding tree" 
 4367 40 77 781836.84 7407951.81 130 "hungry" "on feeding tree" 
 4368 40 78 781836.84 7407951.81 134 "hungry" "on feeding tree" 
 4369 40 79 781852.2 7407939.31 132.4 "hungry" "search feeding tree" 
 4370 40 80 781852.2 7407939.31 130.8 "hungry" "on feeding tree" 
 4371 40 81 781852.2 7407939.31 134.8 "hungry" "on feeding tree" 
 4372 40 82 781852.2 7407939.31 138.8 "hungry" "on feeding tree" 
 4373 40 83 781836.84 7407951.81 137.2 "hungry" "search feeding tree" 
 4374 40 84 781836.84 7407951.81 135.6 "hungry" "on feeding tree" 
 4375 40 85 781852.2 7407939.31 134 "hungry" "search feeding tree" 
 4376 40 86 781852.2 7407939.31 132.4 "hungry" "on feeding tree" 
 4377 40 87 781852.2 7407939.31 136.4 "hungry" "on feeding tree" 
 4378 40 88 781852.2 7407939.31 140.4 "hungry" "on feeding tree" 
 4379 40 89 781852.2 7407939.31 144.4 "hungry" "on feeding tree" 
 4380 40 90 781852.2 7407939.31 148.4 "hungry" "on feeding tree" 
 4381 40 91 781836.84 7407951.81 146.8 "hungry" "search feeding tree" 
 4382 40 92 781836.84 7407951.81 145.2 "hungry" "on feeding tree" 
 4383 40 93 781836.84 7407951.81 149.2 "hungry" "on feeding tree" 
 4384 40 94 781855.7 7407957.82 147.6 "hungry" "search feeding tree" 
 4385 40 95 781855.7 7407957.82 146 "hungry" "on feeding tree" 
 4386 40 96 781855.7 7407957.82 150 "hungry" "on feeding tree" 
 4387 40 97 781851.41 7407971.3 154.1 "forage" "forage" 
 4388 40 98 781838.84 7407977.79 158.2 "forage" "forage" 
 4389 40 99 781826.28 7407984.29 162.3 "forage" "forage" 
 4390 40 100 781821.98 7407997.76 166.4 "forage" "forage" 
 4391 40 101 781808.51 7407993.47 170.5 "forage" "forage" 
 4392 40 102 781800.42 7407990.89 168.9 "resting" "to resting tree" 
 4393 40 103 781800.42 7407990.89 167.3 "resting" "on resting tree" 
 4394 40 104 781800.42 7407990.89 166.3 "resting" "on resting tree" 
 4395 40 105 781800.42 7407990.89 165.3 "resting" "on resting tree" 
 4396 40 106 781800.42 7407990.89 164.3 "resting" "on resting tree" 
 4397 40 107 781800.42 7407990.89 163.3 "resting" "on resting tree" 
 4398 40 108 781806.92 7408003.46 167.4 "forage" "forage" 
 4399 40 109 781806.92 7408003.46 167.4 "night" "" 
 4400 40 110 781852.37 7408091.42 165.8 "sleeping" "to sleeping tree" 
 4401 41 1 781853.93 7408094.43 164.2 "resting" "to resting tree" 
 4402 41 2 781837.57 7408105.59 48.4 "hungry" "search feeding tree" 
 4403 41 3 781837.57 7408105.59 46.8 "hungry" "on feeding tree" 
 4404 41 4 781837.57 7408105.59 51.8 "hungry" "on feeding tree" 
 4405 41 5 781837.57 7408105.59 56.8 "hungry" "on feeding tree" 
 4406 41 6 781821.22 7408116.76 55.2 "hungry" "search feeding tree" 
 4407 41 7 781821.22 7408116.76 53.6 "hungry" "on feeding tree" 
 4408 41 8 781837.57 7408105.59 52 "hungry" "search feeding tree" 
 4409 41 9 781837.57 7408105.59 50.4 "hungry" "on feeding tree" 
 4410 41 10 781837.57 7408105.59 55.4 "hungry" "on feeding tree" 
 4411 41 11 781821.22 7408116.76 53.8 "hungry" "search feeding tree" 
 4412 41 12 781821.22 7408116.76 52.2 "hungry" "on feeding tree" 
 4413 41 13 781821.22 7408116.76 57.2 "hungry" "on feeding tree" 
 4414 41 14 781837.57 7408105.59 55.6 "hungry" "search feeding tree" 
 4415 41 15 781837.57 7408105.59 54 "hungry" "on feeding tree" 
 4416 41 16 781837.57 7408105.59 59 "hungry" "on feeding tree" 
 4417 41 17 781841.8 7408124.94 57.4 "hungry" "search feeding tree" 
 4418 41 18 781841.8 7408124.94 55.8 "hungry" "on feeding tree" 
 4419 41 19 781841.8 7408124.94 61.8 "hungry" "on feeding tree" 
 4420 41 20 781846.02 7408144.29 60.2 "hungry" "search feeding tree" 
 4421 41 21 781846.02 7408144.29 58.6 "hungry" "on feeding tree" 
 4422 41 22 781846.02 7408144.29 64.6 "hungry" "on feeding tree" 
 4423 41 23 781846.02 7408144.29 70.6 "hungry" "on feeding tree" 
 4424 41 24 781865.55 7408147.58 69 "hungry" "search feeding tree" 
 4425 41 25 781865.55 7408147.58 67.4 "hungry" "on feeding tree" 
 4426 41 26 781865.55 7408147.58 74.4 "hungry" "on feeding tree" 
 4427 41 27 781865.55 7408147.58 81.4 "hungry" "on feeding tree" 
 4428 41 28 781885.07 7408150.88 79.8 "hungry" "search feeding tree" 
 4429 41 29 781885.07 7408150.88 78.2 "hungry" "on feeding tree" 
 4430 41 30 781885.07 7408150.88 85.2 "hungry" "on feeding tree" 
 4431 41 31 781885.07 7408150.88 92.2 "hungry" "on feeding tree" 
 4432 41 32 781904.44 7408155.02 90.6 "hungry" "search feeding tree" 
 4433 41 33 781904.44 7408155.02 89 "hungry" "on feeding tree" 
 4434 41 34 781904.44 7408155.02 96 "hungry" "on feeding tree" 
 4435 41 35 781923.8 7408159.17 94.4 "hungry" "search feeding tree" 
 4436 41 36 781923.8 7408159.17 92.8 "hungry" "on feeding tree" 
 4437 41 37 781923.8 7408159.17 99.8 "hungry" "on feeding tree" 
 4438 41 38 781904.44 7408155.02 98.2 "hungry" "search feeding tree" 
 4439 41 39 781904.44 7408155.02 96.6 "hungry" "on feeding tree" 
 4440 41 40 781904.44 7408155.02 103.6 "hungry" "on feeding tree" 
 4441 41 41 781904.44 7408155.02 110.6 "hungry" "on feeding tree" 
 4442 41 42 781904.44 7408155.02 117.6 "hungry" "on feeding tree" 
 4443 41 43 781894.68 7408172.26 116 "hungry" "search feeding tree" 
 4444 41 44 781894.68 7408172.26 114.4 "hungry" "on feeding tree" 
 4445 41 45 781894.68 7408172.26 121.4 "hungry" "on feeding tree" 
 4446 41 46 781894.68 7408172.26 128.4 "hungry" "on feeding tree" 
 4447 41 47 781884.93 7408189.49 126.8 "hungry" "search feeding tree" 
 4448 41 48 781884.93 7408189.49 125.2 "hungry" "on feeding tree" 
 4449 41 49 781884.93 7408189.49 132.2 "hungry" "on feeding tree" 
 4450 41 50 781884.93 7408189.49 139.2 "hungry" "on feeding tree" 
 4451 41 51 781875.17 7408206.72 137.6 "hungry" "search feeding tree" 
 4452 41 52 781875.17 7408206.72 136 "hungry" "on feeding tree" 
 4453 41 53 781875.17 7408206.72 143 "hungry" "on feeding tree" 
 4454 41 54 781875.17 7408206.72 150 "hungry" "on feeding tree" 
 4455 41 55 781863.46 7408227.4 148.4 "resting" "to resting tree" 
 4456 41 56 781863.46 7408227.4 146.8 "resting" "on resting tree" 
 4457 41 57 781863.46 7408227.4 145.8 "resting" "on resting tree" 
 4458 41 58 781863.46 7408227.4 144.8 "resting" "on resting tree" 
 4459 41 59 781863.46 7408227.4 143.8 "resting" "on resting tree" 
 4460 41 60 781863.46 7408227.4 142.8 "resting" "on resting tree" 
 4461 41 61 781863.46 7408227.4 141.8 "resting" "on resting tree" 
 4462 41 62 781851.16 7408220.43 145.9 "forage" "forage" 
 4463 41 63 781837.53 7408224.21 150 "forage" "forage" 
 4464 41 64 781833.75 7408210.58 154.1 "forage" "forage" 
 4465 41 65 781847.38 7408206.8 158.2 "forage" "forage" 
 4466 41 66 781835.07 7408199.83 162.3 "forage" "forage" 
 4467 41 67 781848.7 7408196.06 166.4 "forage" "forage" 
 4468 41 68 781844.93 7408182.42 170.5 "forage" "forage" 
 4469 41 69 781841.15 7408168.79 174.6 "forage" "forage" 
 4470 41 70 781853.46 7408175.76 178.7 "forage" "forage" 
 4471 41 71 781860.84 7408179.94 177.1 "resting" "to resting tree" 
 4472 41 72 781860.84 7408179.94 175.5 "resting" "on resting tree" 
 4473 41 73 781860.84 7408179.94 174.5 "resting" "on resting tree" 
 4474 41 74 781860.84 7408179.94 173.5 "resting" "on resting tree" 
 4475 41 75 781860.84 7408179.94 172.5 "resting" "on resting tree" 
 4476 41 76 781860.84 7408179.94 171.5 "resting" "on resting tree" 
 4477 41 77 781874.47 7408176.17 175.6 "forage" "forage" 
 4478 41 78 781881.44 7408163.86 179.7 "forage" "forage" 
 4479 41 79 781877.67 7408150.23 183.8 "forage" "forage" 
 4480 41 80 781889.97 7408157.2 187.9 "forage" "forage" 
 4481 41 81 781877.67 7408150.23 192 "forage" "forage" 
 4482 41 82 781864.03 7408154 196.1 "forage" "forage" 
 4483 41 83 781850.4 7408157.78 200.2 "forage" "forage" 
 4484 41 84 781836.77 7408161.56 204.3 "forage" "forage" 
 4485 41 85 781824.47 7408154.59 208.4 "forage" "forage" 
 4486 41 86 781810.83 7408158.36 212.5 "forage" "forage" 
 4487 41 87 781797.2 7408162.14 216.6 "forage" "forage" 
 4488 41 88 781784.9 7408155.17 220.7 "forage" "forage" 
 4489 41 89 781781.12 7408141.54 224.8 "forage" "forage" 
 4490 41 90 781778.85 7408133.36 223.2 "resting" "to resting tree" 
 4491 41 91 781778.85 7408133.36 221.6 "resting" "on resting tree" 
 4492 41 92 781778.85 7408133.36 220.6 "resting" "on resting tree" 
 4493 41 93 781778.85 7408133.36 219.6 "resting" "on resting tree" 
 4494 41 94 781778.85 7408133.36 218.6 "resting" "on resting tree" 
 4495 41 95 781778.85 7408133.36 217.6 "resting" "on resting tree" 
 4496 41 96 781775.08 7408119.73 221.7 "forage" "forage" 
 4497 41 97 781782.05 7408107.42 225.8 "forage" "forage" 
 4498 41 98 781789.01 7408095.12 229.9 "forage" "forage" 
